"","ISO3","species","r0_100","r100_200","r200_300","r300_400","r400_500","r500_600","r600_700","r700_800","r800_900","r900_1000","r1000_1100","r1100_1200","r1200_1300","r1300_1400","r1400_1500","r1500","rTOT","emis_ty"
"408","PAN","SOx",1.65493629956216e-07,0.0360512148920339,0.222798771899861,0.250574744162458,0.171603615948122,0.0936667485952484,0.0582981545965676,0.0436354689986688,0.0353087506927836,0.0270349918348655,0.0189325762394925,0.0132384585035842,0.00949546109930972,0.00722498788681356,0.00582875480381183,0.00630713435274906,1,10963.6829633394
"409","PER","SOx",0.00457308140882195,0.0434420870568017,0.159965015941385,0.204920103906504,0.176359832618405,0.121264229723174,0.0787229985457686,0.0552553277354893,0.0410468704560781,0.0305261871716476,0.0228088432507491,0.0172040373746888,0.0133070350964718,0.0107210289953257,0.00901779840139881,0.0108655223172911,1,5525.20531544611
"410","PHL","SOx",4.95311929025924e-06,0.00725302027075439,0.189932402297338,0.255110105596359,0.201690586886999,0.111538225516605,0.0645238816876747,0.0470621739167594,0.0367941338286516,0.0262691928657824,0.0184148880526254,0.0132480774043354,0.00961382624832493,0.00723469495067693,0.0057451178224114,0.00556471953541197,1,135358.940465377
"411","POL","SOx",0.000143390421683902,0.00709339764941341,0.146145028650374,0.277625790053982,0.239518619127419,0.1454504069552,0.0742535449488092,0.03623985350415,0.0219672555356115,0.0149246995755565,0.0105731510072182,0.00782643161507931,0.00600523811871834,0.00472379988531387,0.00383820930052044,0.00367118365095074,1,150490.107302324
"412","PRK","SOx",0,0,0.219631006056146,0.291964547189296,0.20839548764585,0.112304474824088,0.0545571799943274,0.0318765846881804,0.0221286672025475,0.0156826109520151,0.0115047285639034,0.00886257916614116,0.00714852669397713,0.0058045645437145,0.00480892214688221,0.00533012033293035,1,494.200333127615
"413","PRT","SOx",0.000372174186340433,0.0844246379943929,0.268621332192804,0.28282259422554,0.174135467169998,0.0836281443871104,0.0390321780859731,0.0244992243269347,0.0153327981537393,0.00960955795648388,0.00614223202912259,0.00403468722819053,0.00261867297914786,0.00187338591531525,0.00144701783280919,0.00140589533609859,1,9328.745
"414","PSE","SOx",0,0.0714687913745423,0.243174454440931,0.234154268316766,0.171022663992892,0.0822299771309356,0.0606569425559527,0.0437411905081071,0.0301191395066611,0.020630648694539,0.0145154236363577,0.0100203438180636,0.00668419644910928,0.00464864129446548,0.00349278583163712,0.00344053244903907,1,1550.53496759068
"415","QAT","SOx",0.00059058771319728,0.212715330355373,0.258045072837857,0.178063904830921,0.104517176593439,0.0693537195526136,0.0461821936582437,0.0342238337021528,0.0261506638333005,0.0193059314713012,0.0142353289386957,0.0107494328916542,0.0081689227481789,0.00653069102575083,0.00551070130079673,0.00565650854652456,1,1142.72261577502
"416","ROU","SOx",3.35005171402427e-05,0.002727208144922,0.165647642276433,0.26327469248383,0.199869860044464,0.123102746925125,0.0691420804442476,0.0429617016914455,0.0309618374097444,0.0237890506073209,0.0189052385919635,0.0155095459799196,0.0128964531100735,0.011079352077318,0.00959846703155573,0.0105006226644973,1,36400.3142546527
"417","RUS","SOx",7.45851826993474e-05,0.0043326593584022,0.214265849516221,0.291847125853607,0.205458134720104,0.120882944116678,0.0594771987613747,0.0311169192929017,0.0196288489838847,0.0135955458909202,0.0101179865129548,0.00796502093628644,0.00643719910213538,0.00533925677003578,0.00452778979722977,0.00493293520456531,1,1000600.18223544
"418","RWA","SOx",9.9481013598642e-06,0.127457269184732,0.26586953869009,0.242040583062526,0.107753293126907,0.074860398237558,0.0562984585350342,0.0388863393602508,0.0264899163744272,0.0187075405872857,0.0129277054787297,0.00909669402226954,0.00660287493575446,0.00492244721072633,0.00395133979544809,0.00412565329690109,1,862.267124574251
"419","SAU","SOx",3.07152126693181e-05,0.163026931314787,0.331985598994405,0.233980627848119,0.126807462727576,0.0572219579771818,0.0313363231947864,0.0190566855757655,0.0118671488063906,0.0078877104774252,0.00529932788726801,0.00363803028475651,0.0026616273504693,0.00201312776110225,0.00159452396679525,0.00159220062050309,1,786873.017538549
"420","SDN","SOx",0,0.220251551015726,0.373351546037515,0.204772730357385,0.104283804453138,0.0466584502318015,0.0212301350773039,0.0108099128839411,0.00605808203231866,0.00362854040898154,0.00254970192317963,0.00190890454161821,0.00152678957271296,0.0011485078852847,0.000937426416718471,0.000883917162376135,1,26428.1820355314
"421","SEN","SOx",0,0.0715442575281031,0.291242371198891,0.289008823520194,0.15108495151502,0.0680121881154386,0.0413870605643269,0.0304892444698385,0.0221196154087005,0.0139012355417201,0.00805025021892213,0.00497200590424304,0.00318790776553738,0.00218282871693324,0.00155597849246152,0.00126128103966968,1,11059.179414991
"422","SGP","SOx",1.28141363639249e-06,0.124802760411185,0.237927619545254,0.200499706322469,0.159539302712461,0.0861476745423962,0.054389196235274,0.0389111079412158,0.027921379657189,0.0200455065614548,0.0148448042559305,0.0109101800094312,0.00807806734044543,0.00617882870132051,0.00492953821808619,0.00487304613225136,1,2864.63315486571
"423","SLV","SOx",0.00112330224801043,0.194979195204929,0.352728693016409,0.253989892059255,0.10655143531406,0.0392832912945809,0.0203311652781165,0.0113671624257293,0.00646854301432563,0.00423976485357588,0.00292830943448725,0.00193380588601377,0.00138678537383828,0.0010243265254343,0.000847607569718366,0.000816720501517959,1,6250.99776535897
"424","SRB","SOx",5.83590876769992e-07,0.00015913990946677,0.0875120580687327,0.277017385036297,0.265707366380401,0.14625876981765,0.0739006479861582,0.0397395267808061,0.0271583850766414,0.0209859345385374,0.0164727558989153,0.013368184795764,0.0105508235966743,0.00817757989567312,0.00649833042944573,0.00649252819796025,1,367252.901076162
"425","SUR","SOx",0,0.196846815042983,0.352035267108502,0.25186045319682,0.0955771596532531,0.0412454089665805,0.0232986792176632,0.0147340177781927,0.0089232875286058,0.00579498674097839,0.00377722197228577,0.00239392963992081,0.00154359191732683,0.000924825887390028,0.000632079610052917,0.000412275739445498,1,1195.27340304749
"426","SVK","SOx",7.98181163390519e-07,0.0956231859906281,0.27541743855833,0.252039303612057,0.152498699473481,0.0828900629493347,0.0449692233817409,0.0269141520271327,0.0171146926087721,0.0127298534094478,0.00952740812902587,0.00773881322476364,0.00670053817439823,0.00582482202880485,0.00503482871115278,0.00497617953976748,1,9139.26557090378
"427","SVN","SOx",1.30496037542875e-06,4.95479559527987e-05,0.099785538967546,0.29187992320116,0.267886218445955,0.133484597103615,0.0602464537649012,0.0357480835812099,0.0254236874867811,0.0202137814517989,0.0166106712923423,0.013529504694843,0.0109709941436473,0.00884699453929259,0.00756236562906174,0.00776033278151707,1,2143.8094
"428","SWE","SOx",0.0102195607183199,0.449025617538172,0.216113881025605,0.134624641228933,0.0802311784407278,0.0443373696039073,0.0223008004949167,0.0128021369758401,0.0083894088359842,0.00564552379345474,0.00413712247505281,0.00312351344341274,0.00248455901274747,0.00209350699103714,0.00188957357661447,0.00258160584527378,1,1998.62172899683
"429","SYR","SOx",3.2280534493738e-05,0.154077431782217,0.332774277228598,0.260177224822854,0.115425221841144,0.0520972466191665,0.028848781183719,0.0175470117082662,0.0116631527916151,0.00811778889633151,0.00581306615451111,0.00425265670854717,0.0031210945581834,0.00232591951057192,0.00179977236910581,0.00192707329067523,1,42817.6955435865
"430","TCD","SOx",0,0.171831506765798,0.318719349500674,0.231804320272139,0.119767263243045,0.0705365179049623,0.0362335543123366,0.0181716489531033,0.0100134352709983,0.00586147408535816,0.00412467809200945,0.0029451862417201,0.00240517465369314,0.00197513657175632,0.0019257063238328,0.00368504780857311,1,958.221330711583
"431","TGO","SOx",9.67582869053581e-07,0.029098209925566,0.29348479737161,0.314179900180476,0.199044588286035,0.0885266526681077,0.0384761123594301,0.0171191187490505,0.0082661348306725,0.00435565494159637,0.00248501670382631,0.00159933716459493,0.00118096328545502,0.000877592209465534,0.000630058240871659,0.000674895500372778,1,251.892126689269
"432","THA","SOx",0.000194606976061637,0.0311294304827542,0.205771761761035,0.258447542953626,0.185812817625062,0.108552141853158,0.0655786298717101,0.0408918110054696,0.0287716084774736,0.020186820017,0.0150697923526653,0.011909201136521,0.00894170162187439,0.00690181620395805,0.00567776443213011,0.00616255322950083,1,90380.0109485449
"433","TJK","SOx",0,0,0.324327239924085,0.338883481068508,0.124792602888425,0.0682719821744132,0.0478377701598817,0.029563565730095,0.0192526242134395,0.0135621928080622,0.00939787040724744,0.00693304818748087,0.00542838527092176,0.00448545736056807,0.00362866297067173,0.00363511683620062,1,15030.4677980188
"434","TKM","SOx",0.00806403595015901,0.259515447033152,0.292807127532788,0.14502516117321,0.0957403887688553,0.0641101836686353,0.0403858653535862,0.0266223581758018,0.0187019391026197,0.0130714828371153,0.00963848155682389,0.00725512931475068,0.00570007958665146,0.00458280889324341,0.00387524171250434,0.00490426934010309,1,1038.30403281869
"435","TTO","SOx",0,0.128323694090617,0.243977149000407,0.235786035193977,0.0580251753198691,0.0230353681245602,0.0233746690037893,0.0219619260623424,0.020862946287766,0.0218645700426342,0.0234878546987385,0.0254198754343372,0.0273322760353788,0.0295000076529553,0.0324575203459788,0.0845909327066487,1,423.919511965601
"436","TUN","SOx",0.00546158286958182,0.22331476437235,0.32414362472987,0.214662126020559,0.0998232640720618,0.0486857057969493,0.0281053496531531,0.0173961505776937,0.0114303757777995,0.00781760353688763,0.0053836839330235,0.00387330063103692,0.00300353143470831,0.00242937759122584,0.00205149981309812,0.00241805919000174,1,907.682262767778
"437","TUR","SOx",1.50176899505398e-05,0.00294809144258121,0.282025314628906,0.334384769275582,0.191476951013789,0.0842671058485044,0.0382445883638777,0.0205735666555056,0.0134555810824569,0.00938464530165061,0.00669796675363352,0.00497757502745319,0.00377480839556921,0.00290268603251622,0.0023838131699544,0.00248751931807054,1,994611.854535559
"438","TWN","SOx",0.000296156626994654,0.023401380398006,0.172127884087272,0.241604638625719,0.189941109540028,0.117167348950815,0.065394076009661,0.0458666183017889,0.0365301855269528,0.0282968494496836,0.021803802007876,0.0167334723036237,0.0130378792667682,0.0103937014476623,0.00855126911225998,0.00885362834488968,1,97501.2126474699
"439","TZA","SOx",5.67379759838653e-06,0.0811072472900634,0.329906887535594,0.319283006601224,0.157121646465832,0.0491979387214775,0.027794294189385,0.0167596252202247,0.00805927015161262,0.00415104278532626,0.00234656121971892,0.00144854233143205,0.000988658823162671,0.000690350554009774,0.00058495199371054,0.000554302319627847,1,3108.70424495208
"440","UGA","SOx",1.06566000749722e-05,0.204177679453091,0.295874024641692,0.188663441352538,0.0969649789074588,0.0626845585949335,0.0436059324775093,0.0304269370266561,0.0208041253640535,0.0148994111807183,0.0109740406902521,0.00844900839201636,0.00661281873514159,0.00536057123352401,0.00460069179200405,0.00589112355833591,1,2557.47742229044
"441","UKR","SOx",5.58763712472636e-06,0.000138482419957244,0.239979658967555,0.309951921698863,0.193988822026415,0.109386836353392,0.0542990181860437,0.0298438629952775,0.0193079875150961,0.0129529540736826,0.00886676862484772,0.00654949733550364,0.00491900777408158,0.00385099581233618,0.00308437123847829,0.00287422734134472,1,821297.302040945
"442","URY","SOx",0.00161767125749165,0.205754728853283,0.295326041134708,0.225501519705846,0.107804533515442,0.0568167506536224,0.0399606246905821,0.0244845161007866,0.0138598805836698,0.00877912639417108,0.00589341449086773,0.00416614381567045,0.00320638425919656,0.00238255513663096,0.00195968480698729,0.00248642460104421,1,1223.70818918308
"443","USA","SOx",0.00723448072826268,0.167210705880619,0.250182140409083,0.219151439882291,0.135695531708307,0.0767443657861953,0.0448193029118861,0.0279662279389026,0.0189221263462857,0.0134719443541667,0.0099145458854668,0.00763407022528095,0.00610765889649165,0.00508491495159008,0.0044154260704862,0.00544511802468465,1,1430877.34282863
"444","UZB","SOx",0.000149324491459866,0.0143758653548715,0.217862995358492,0.281340293404538,0.174006824112096,0.112493788261654,0.0684672153785091,0.0393187795834025,0.0259846708789279,0.0179629129461542,0.0133046169707988,0.0101757064442913,0.0080072089571585,0.00618538957286374,0.00521986684098458,0.00514454144379803,1,51382.109851082
"445","VEN","SOx",0.000255899306775351,0.156352647432421,0.340288355745498,0.27574870654918,0.115527431824581,0.0434083479147111,0.0222358104272893,0.01326587993781,0.00847249745977995,0.00585570258949638,0.0044064825954153,0.00345828539129749,0.00281933492290717,0.00239121048239851,0.00219900441893984,0.00331440300149883,1,51059.3557805968
"446","VNM","SOx",8.05168028460762e-05,0.00200183340096143,0.220567851334991,0.283773565479178,0.21017247477489,0.107419055175945,0.0552234930272673,0.0378958896614721,0.0276163942645823,0.0182940873951801,0.0120088787487583,0.00833760433305611,0.00582277812780345,0.00424252267452035,0.00326178501549465,0.00328126978305321,1,234845.37146768
"447","YEM","SOx",4.06421133740441e-06,0.0956077515581372,0.299885387467,0.285328379546028,0.135241417999923,0.0633902548713322,0.0436728601684155,0.0285372847469314,0.0174061739074894,0.0112798445361136,0.00709512361811619,0.00442492218569625,0.00296027911487108,0.00218412863078543,0.00158228625506977,0.00139984118275385,1,13837.1109183001
"448","ZAF","SOx",6.54003152679482e-07,0.00503660378250956,0.100216813163132,0.240429325286973,0.231660740706671,0.149197089051354,0.0849621069673196,0.0530452501347994,0.0362185627565872,0.0258910506444965,0.0192760356559015,0.0147264423970852,0.0116905127082811,0.0097441202116067,0.00849794428708444,0.00940674824304603,1,1842269.77904438
"449","ZMB","SOx",0,0,0.169995132068063,0.245132806949747,0.215856961585478,0.123279292456839,0.0680151161448675,0.0464482762863844,0.0355019781278588,0.0262121633525098,0.0190661495593279,0.0143444318027924,0.0109849818617158,0.0089227851755135,0.00755927089637683,0.00868065373252467,1,16784.0372223173
"450","ZWE","SOx",0,0,0.239697746015668,0.308254416919984,0.203252897191825,0.101060153838234,0.0571829458936283,0.0332321550133968,0.0213607979893715,0.0122429503957074,0.00758142122171035,0.00505947533671385,0.00342585420638205,0.00246365367219802,0.00202912599713635,0.00315640630804518,1,46308.4057425362
"451","AGO","CO",1.58867774420922e-07,0.0273212496488702,0.18671608203574,0.212549586833358,0.192041486234347,0.116064547236254,0.0745316170353935,0.0502383882133814,0.0359663838166909,0.028293676043937,0.0216525947050954,0.0164170515801187,0.0124634012386185,0.00966227260071024,0.00768123878475601,0.00840026512495584,1,9138.48199113932
"452","ARE","CO",0.00253286999568402,0.221533383767538,0.267292984019333,0.171726280441841,0.107657071474794,0.0688617043736548,0.0442650299571715,0.0316838460490113,0.0234362372184317,0.0165973008955503,0.0121546125008353,0.0092705598161643,0.00711441454785769,0.00580643987545194,0.00485274513440739,0.0052145199322737,1,34989.6545862747
"453","ARG","CO",0.0117248006548395,0.263340778654606,0.298566484734117,0.165354192195617,0.0953958589006052,0.0555947320926663,0.0324134197636692,0.0205658941578835,0.0142934873720481,0.0102312860484246,0.00773929133737723,0.00615688563700596,0.00504521515884156,0.00428617446744497,0.00383654300280389,0.00545495582204952,1,22983.3503299919
"454","ARM","CO",0.0188084747179175,0.246578765145509,0.265086811925708,0.139183010765111,0.0911217665354407,0.0641619703156006,0.0431044217921245,0.0311017506203663,0.0226333855934491,0.0167795250838913,0.0131659090005104,0.0109830187928723,0.0094521026271409,0.0084275029611459,0.0078227980004838,0.0115887861227288,1,668.458187374919
"455","AUS","CO",0.00832355605315899,0.147241429464267,0.20005206174358,0.194006924919111,0.147487161071464,0.0971156203189163,0.0596209592407057,0.0398300849663448,0.0280122316473843,0.0200834423052952,0.014807090602195,0.0113791399855687,0.00897632459191153,0.0075143703679782,0.006603431156067,0.0089461715660542,1,38072.2448598652
"456","AUT","CO",0.0110544202154241,0.279198646369482,0.243846070487793,0.157862007261703,0.0980089486362364,0.0638428612905712,0.0396632251085617,0.0261792954389259,0.0187192006566758,0.0136407689454299,0.0106699728711093,0.00870231640334155,0.00708407970130657,0.0062034325592437,0.00567695781986033,0.00964779623433433,1,2108.69429212801
"457","AZE","CO",0.0109516495533749,0.245018434664279,0.273233086615809,0.174467034829789,0.0962057252813846,0.0592823220341632,0.0377585396373839,0.0265834611319287,0.0193291725971614,0.013938933291314,0.0106257164074267,0.00837961532412764,0.0068154358839845,0.00569645448909579,0.0050175594250769,0.00669685883370072,1,5297.22057574953
"458","BEL","CO",0.0110885582771864,0.293596336542837,0.276954859719584,0.157319545061111,0.0974531182238835,0.0588006017379869,0.0337070368530119,0.0209965266049707,0.0142843502298358,0.00970838960503616,0.00704914798456593,0.00531378475364201,0.00415845307649918,0.00348195354496799,0.00296451212859526,0.0031228256562867,1,10487.5823213835
"459","BEN","CO",0,0.0692942006937845,0.291351752061822,0.305969107286384,0.160975225676968,0.0729573287253878,0.0361099265114778,0.0204038608298879,0.0128260800541879,0.00852164603611429,0.00589689133486363,0.00420574477124354,0.00331796243744634,0.00264433337743009,0.00233088146216416,0.00319505874083799,1,42.7911181306131
"460","BFA","CO",0,0.152314129789061,0.312257222344966,0.237432477314833,0.127566976948794,0.0674472037825856,0.0384868185291085,0.0225584112969174,0.0132942924783342,0.00825563992001162,0.0053894792410443,0.00387639377544072,0.00307919527379419,0.00257030188512756,0.00240226538282327,0.00306919203715828,1,2623.64268125073
"461","BGD","CO",8.46853407795181e-05,0.147457498849711,0.286073422814117,0.225686064015603,0.125165621933143,0.0658454590795827,0.0414677991323059,0.0283571092548678,0.0203321215674759,0.0149837744088093,0.0114032902756678,0.00888159981759493,0.00706251356333228,0.00584581817698478,0.00498779077817695,0.00636543099184779,1,15604.4087329471
"462","BGR","CO",0.00211218774045571,0.0738127046143613,0.151298199877103,0.178451018558033,0.217617733121552,0.173140260502205,0.0824826285014584,0.0383892637180398,0.0234495064878888,0.0157833258231196,0.0117676320428237,0.00896374491364157,0.00707896712964723,0.0056932077731437,0.00489219732253107,0.00506742187399554,1,3667.11145742854
"463","BHR","CO",0.00245064329186718,0.253700068187707,0.285828358742817,0.162498927640634,0.0862225066239283,0.0551570645434189,0.0356112394037853,0.0262806018942464,0.0210562044122325,0.0165638868948301,0.0133189250783968,0.0110513131109328,0.00875737592842279,0.00744953693102593,0.00639147009128107,0.0076618772244738,1,10113.1012912324
"464","BIH","CO",0,0,0.135237560824248,0.237949163460823,0.22094274421071,0.149611474185256,0.0834447404222062,0.0453961281547242,0.0304196695470994,0.0233872526239316,0.0182510247249651,0.014870488580077,0.0122414700128836,0.010242068551247,0.00860186156127905,0.00940435314054989,1,2524.86518207459
"465","BLR","CO",0.00212839492163162,0.140752476019501,0.202036144858391,0.223164521768982,0.185018408125454,0.0976715095953932,0.0499558579960702,0.0297043838795811,0.019755857836341,0.0136139049150279,0.00977518802731211,0.00733848936440334,0.00566315769395839,0.00463499683035907,0.00402030887650358,0.00476639929108964,1,18604.2767673072
"466","BOL","CO",0.0147525375133799,0.207534408385226,0.237640862221029,0.162822062252695,0.101999964631828,0.0719691067016411,0.0489573486038434,0.0356215128868289,0.0268623882497255,0.0196071285216843,0.0153416135570494,0.0127160126866176,0.0109237812165227,0.00965117209904078,0.00904515348520796,0.0145549469876809,1,1932.68477188573
"467","BRA","CO",0.00109989734784718,0.29488440314786,0.286072651188333,0.149450064161145,0.0871264048724759,0.0525450005974931,0.0332017462869495,0.0230330130760001,0.0168698069159208,0.0124621704683196,0.00967912490301316,0.00784672302838014,0.00650393494084099,0.00562445941562207,0.00518230123331047,0.00841829841648952,1,54827.5428421371
"468","BRN","CO",1.52441462673514e-05,0.0271963614705747,0.0702500829493354,0.114176427104811,0.125746329132064,0.118406732750859,0.106158723891848,0.0957494738560387,0.0835415742476063,0.067123043828213,0.0525259753111449,0.0405500683854406,0.0308337373261726,0.0243670573968866,0.0201454440924653,0.0232137241102725,1,978.622297402456
"469","BWA","CO",0,0.014818452977419,0.273082615724997,0.327197156844416,0.169328467103097,0.0959420961913724,0.0489576679256795,0.0250281515648096,0.0150210620577779,0.00960083533003798,0.00633566219916488,0.00460134073249683,0.00336990792488132,0.00257773591079017,0.00208023695983044,0.00205861055323065,1,312.811060060794
"470","CAN","CO",0.008467759716843,0.196541945112965,0.279633650265475,0.198883619217045,0.111743234363085,0.0677307800286467,0.0406421172728675,0.0265438634726214,0.0186779588423476,0.0131819142047939,0.00970085144146943,0.007543661557766,0.00594363360431865,0.00490321274152056,0.00429935965781184,0.00556243850042245,1,43530.6274349783
"471","CHE","CO",0.00670813003435844,0.729934378593374,0.186721431458997,0.0415077148126018,0.0164360354215916,0.00727334156901748,0.00392719068067373,0.00230628634981384,0.00145043141611735,0.000977130880648892,0.000727415070441543,0.00055249493061252,0.00044790467059842,0.000374242759019929,0.000306193731797362,0.000349677620336643,1,1073.47117434061
"472","CHL","CO",0.0201304440671681,0.364973048881403,0.274814796084923,0.133276521836514,0.0793851174487411,0.047645260381977,0.0260181662442918,0.0155465905787871,0.0105058203072555,0.00728891142061821,0.0052549647910945,0.00402646572102503,0.0031744076695466,0.00263012922184849,0.00229741774724686,0.00303193759755881,1,18012.6735985597
"473","CHN","CO",0.000776614505345803,0.0525658538722149,0.237452815188517,0.269484227819967,0.165073392513178,0.0953919666027445,0.0544184320697427,0.0348869243052379,0.0247022060014981,0.0175284158703737,0.0129179808761781,0.00999186224176141,0.00783859034033667,0.00629325779804418,0.00524531544534516,0.00543214454951521,1,586488.771600772
"474","CIV","CO",0,0.103899309710769,0.185228436825652,0.208337632508488,0.160414419285372,0.111605987891307,0.0752308727453141,0.0515894029991337,0.0346702315767687,0.0219706570977623,0.0149013720814803,0.0105844011090303,0.007443069149886,0.00564479441129477,0.00440735691068165,0.00407205569705994,1,757.610379599875
"475","CMR","CO",0,0.0265065236652004,0.178514576352622,0.217625053433856,0.185573367719117,0.115280561550095,0.0806666487176513,0.0572122151732013,0.0395577609510203,0.027708878470819,0.019984053500196,0.0147260894930706,0.0114044458508499,0.00915514471460229,0.00748426382322077,0.00860041658447904,1,3141.31903822917
"476","COG","CO",0,0.0469833102562121,0.149840687976529,0.18112751670431,0.107238152562857,0.0893746084093092,0.0799464657850226,0.0699628747879707,0.0587008342518191,0.0488662143135394,0.0405956221567287,0.0339197919550391,0.0282331701028602,0.0235478883713554,0.0202082889632079,0.0214545734032401,1,680.237835269402
"477","COL","CO",0.00572624138653274,0.160826578640849,0.223306125840774,0.188351348944634,0.116995373168498,0.0736091288864527,0.0507556361409838,0.0382180331212262,0.0304780698646898,0.0241599469533965,0.019488347091047,0.0162391074308197,0.0134621205849411,0.0115980703961594,0.0105331192291673,0.0162527523198302,1,2559.06586188794
"478","CRI","CO",0.00874959072054076,0.216158179018917,0.262969138185443,0.20224059321953,0.124652308275794,0.0692705049944152,0.0404157820486312,0.0239256757587174,0.0151651657703188,0.00990340106459575,0.00683426390412038,0.00528998689911255,0.00423651948772648,0.00351874580704457,0.00302191570512629,0.00364822913996646,1,147.013118223953
"479","CUB","CO",0.000830432638012739,0.217644188029549,0.335007911547767,0.22800553259679,0.0988088790203701,0.0450713985502581,0.0273223864109846,0.0165216617992356,0.0102399947748247,0.00654405435587555,0.00435100726206588,0.00298794541636862,0.00220023054818451,0.00165299144259772,0.00134547841817124,0.00146590718894421,1,7738.17281442362
"480","CUW","CO",0,0.147856843835024,0.342128913294295,0.285304284992778,0.117779574794029,0.0427164870358246,0.0214112144582435,0.0125631160097668,0.0078721340331503,0.00539397661913894,0.00404388741944464,0.00317484384857958,0.00257280836362193,0.00218034353105061,0.00199136857611994,0.00301020318893286,1,228.33064345262
"481","CYP","CO",0,0.130028666510124,0.274830984269099,0.222874111176599,0.120362549983155,0.0731833849045786,0.0493871031697339,0.0349134249505851,0.0246046289032707,0.0181433506878857,0.013461862459282,0.0103168329772093,0.00819712748882242,0.00692051032589563,0.00588941427080461,0.00688604792295456,1,852.455525393259
"482","CZE","CO",0.000280043324658022,0.0697234497464318,0.266275343103474,0.288703595362734,0.17267471504376,0.0847078742153079,0.0418217630176361,0.0235040914587425,0.0153109224191669,0.0106215467823355,0.00776883757618953,0.00574698541574213,0.00427901285117975,0.00332886431840729,0.00269065369755603,0.00256230166667778,1,11763.0393555095
"483","DEU","CO",0.00615088861080108,0.201075032403711,0.293554363683697,0.209811978062484,0.119155435572006,0.0638635722217667,0.0343250120893227,0.0209103124718352,0.0141498202817287,0.00985179230113225,0.00721224959705259,0.00554853201928763,0.00434969600297247,0.00354240599423237,0.00300847537049119,0.00349043331747875,1,131049.006091527
"484","DNK","CO",0.0197894489447648,0.296373718556558,0.262815789069092,0.185134828881694,0.114183254865404,0.0542571158191451,0.0242438277345127,0.0135417301498408,0.00884273590275307,0.00590724820005914,0.00417900296806387,0.00309671610834807,0.00234559258353572,0.00187069690369663,0.00157132935331894,0.00184696395921256,1,5926.7357894681
"485","DOM","CO",0.000562501443382687,0.161057085155855,0.295541637413486,0.229487463922756,0.127261437720875,0.0707234978183244,0.0406909783796097,0.0248060111499521,0.0157166604873478,0.010078094506302,0.00666648956151995,0.00483865429899569,0.00368969502567871,0.00296053604214481,0.00250772400817566,0.00341153306559566,1,3407.4691728015
"486","DZA","CO",0.0132718456432484,0.254829959950558,0.279249439000301,0.159251865730747,0.0943840736253711,0.0585503316926944,0.0373021077296625,0.0262470837790148,0.0194251006258,0.0142879962430985,0.0107868198737892,0.00854280745551343,0.00690177378942976,0.00571566319646589,0.00497683399890619,0.00627629766540072,1,21854.7023771878
"487","ECU","CO",5.54953521922096e-05,0.0372502045244247,0.172759122279278,0.206605767285646,0.175038272763222,0.116561264703303,0.0840094781969078,0.0590918837354416,0.0386304577711852,0.0269117749854444,0.0197220994335949,0.0151134002192523,0.0124307149544194,0.0107073813228507,0.00975811981646463,0.0153545626563723,1,1833.36235567055
"488","EGY","CO",0.00283294332365759,0.232102828504863,0.29181347916433,0.193270194288341,0.110938168222383,0.0630988155896199,0.0354001567545828,0.0219771981787638,0.014748057355702,0.00996513796648808,0.00695923059285736,0.00510450247445063,0.00379396659432198,0.00301579589373493,0.00244964496104366,0.00252988013485978,1,51274.0805340358
"489","ERI","CO",0,0.139348536720793,0.329253218075915,0.248615566599115,0.142617179551601,0.0601075347250718,0.0286942868120714,0.0160416715885775,0.0102926936999875,0.00699170856991899,0.00497609847315402,0.00367637839344493,0.00282919339147311,0.00236623374073023,0.00200702929842716,0.00218267035971958,1,703.390106459628
"490","ESP","CO",0.173145352312456,0.163102521656514,0.168479085489569,0.128362075085495,0.126018373973478,0.0910754765772367,0.0552437857460021,0.0298305864911946,0.0177565209767174,0.0118240929665516,0.00873134373619065,0.00691778645305729,0.00560240093892764,0.00471079156133765,0.00410080381967927,0.00509900221559362,1,38377.8643462822
"491","EST","CO",0.00502097677906976,0.213674093566614,0.196693825977677,0.20596988661461,0.165520501235043,0.09424884351025,0.0436881072681735,0.0246204406094142,0.014817836451953,0.0097699435746514,0.00710723083151944,0.00549560042468771,0.00424014292539144,0.00340287302195322,0.0028621952804295,0.00286750192856362,1,2767.03839567992
"492","ETH","CO",0,0.123198275015894,0.298011479072565,0.255381208081084,0.133706185273835,0.072044135832002,0.0408073618038653,0.0244089416261695,0.0155926760972149,0.0108384926205952,0.0078204736261805,0.00560352594900028,0.00405506998775625,0.00306658586163953,0.00257015066019395,0.00289543849200545,1,6.95403435882768
"493","FIN","CO",0.0103328050598687,0.213050084546837,0.25877708056708,0.203091214634367,0.131433086817271,0.0733782281035989,0.036743236727273,0.0215176329504998,0.0148189562986516,0.0102591531571287,0.00735581883258696,0.00549510967256433,0.00417037170314309,0.00332188462805732,0.0028627302349899,0.00339260606608253,1,10000.5881671197
"494","FRA","CO",0.00833014414097467,0.370576281358737,0.234379034387494,0.15469023163298,0.0929481246294132,0.0497039175970007,0.0275385366648169,0.0172329596014993,0.0120253222847145,0.00850835831759373,0.00627056914410546,0.00488405454855026,0.00383204559830736,0.00312479241197509,0.00270971986837393,0.00324590781346414,1,9363.5584225331
