"","ISO3","r0_100","r100_200","r200_300","r300_400","r400_500","r500_600","r600_700","r700_800","r800_900","r900_1000","r1000_1100","r1100_1200","r1200_1300","r1300_1400","r1400_1500","r1500","rTOT","emis_ty"
"67","ITA",0.00945309147195325,0.426841713121346,0.261139136175806,0.11735441086694,0.064764288038525,0.03574749936664,0.0213679761769853,0.0149039488067688,0.0112465509747153,0.00849156479303604,0.00669165247671059,0.00548488288043078,0.0045436835082997,0.00387794041271831,0.00345249185996764,0.00463916906915665,1,3815.32021438326
"68","JAM",1.1460022846097e-05,0.147327831457419,0.323828113099363,0.283436493685034,0.116864531139259,0.059436718085855,0.0350677648224987,0.0167032121726036,0.00774451639880112,0.00382906911626186,0.0020507239051593,0.00120364521424287,0.000805437931127088,0.000660174028475122,0.000513225443598712,0.000517083477455809,1,98.8587846
"69","JOR",0.00262906211165831,0.211886347106872,0.290525874711701,0.204785675215212,0.119069665755585,0.0688305714275662,0.0365452992314601,0.0212641738975956,0.0135731768057576,0.00884554701506881,0.00606182700716085,0.00439585150972479,0.00340551052548308,0.00278291598339325,0.00243177856087627,0.0029667231348845,1,142.4433096
"70","JPN",0.0101044178780807,0.416660891154573,0.208736925135212,0.117864594036995,0.0795856405142822,0.0505322280068737,0.033663754690104,0.0247345570148106,0.0178155480827595,0.0121203452200587,0.00836072260061447,0.00601685216152857,0.00442924235962376,0.00341869982452909,0.00280596659831007,0.00314961472164525,1,15069.4404615264
"71","KAZ",0.00175413757062235,0.0519050966566551,0.265806562383076,0.286397791968785,0.164208184412315,0.0915131130821819,0.0484141597882432,0.0277018222769376,0.0178830658253539,0.0122577834059823,0.00892222770720554,0.00682841381454675,0.00524457162590055,0.00422468047691916,0.00352177855358921,0.00341661045168757,1,1252.1515555
"72","KEN",0,0.0595115608079593,0.286543623239177,0.28738518659451,0.171131715320735,0.0741736731667985,0.038661995770884,0.0239533269906176,0.016083858048365,0.0115395599489233,0.00853417170178749,0.00631286026414801,0.00488463754110455,0.00396526688850928,0.00339320261392706,0.00392536110255403,1,49.2408879
"73","KGZ",0,0.0269601991935216,0.260727029106226,0.287982365039275,0.159049210620465,0.0881800503592461,0.0524439595184192,0.0336018290571691,0.0237108449625931,0.0173168598731338,0.0133660940488443,0.0105384206820308,0.00834852273272831,0.00668128636106077,0.00527761293296814,0.00581571551231956,1,14.2002773
"74","KHM",0,0.156587049275802,0.245940480402971,0.204446239597203,0.15270203004994,0.093663095647637,0.0496139008149267,0.0274782112733921,0.0188513355904647,0.0144665647136381,0.0112181551598754,0.0084183765663389,0.00593491521396314,0.00439567874253894,0.00325827315448014,0.00302569379682979,1,89.7454449
"75","KOR",0.00315211764029941,0.165790639982582,0.199063563129318,0.184837568333789,0.13932786825232,0.0908976055535713,0.0568185305796794,0.041945276191609,0.0325346385449307,0.0237852436973678,0.017198992353933,0.0127210459101166,0.00964639726795375,0.0076854212284738,0.00655668229406533,0.00803840903999186,1,4946.76465897447
"76","KWT",0.0115370423040043,0.291508559356869,0.363245821002606,0.167035217803583,0.0701450422577718,0.0335325773913683,0.0199893808461816,0.013083812256608,0.00890020250155386,0.00614935875667355,0.00430105320278614,0.00308721014660313,0.00229790227660539,0.00183671265162936,0.00155066028530422,0.00179944695985163,1,1342.2098914
"77","LAO",0,0,0.192888672531586,0.261209198703765,0.181801932127848,0.106558944698834,0.0655882112935092,0.0439743175279609,0.0344203576885131,0.026839472429601,0.0208870773992346,0.0169431052798751,0.0142711431125131,0.012196480505879,0.0111426113481744,0.0112784753527066,1,138.9801603
