"","ISO3","r0_100","r100_200","r200_300","r300_400","r400_500","r500_600","r600_700","r700_800","r800_900","r900_1000","r1000_1100","r1100_1200","r1200_1300","r1300_1400","r1400_1500","r1500","rTOT","emis_ty"
"20","CAN",0.000318523408989275,0.00884106966001312,0.297268426483562,0.321250374982537,0.15364320503712,0.0823915011721022,0.0443448471764701,0.0263638358344717,0.0183469455700145,0.0129004344292865,0.00933036072662748,0.00719706740831787,0.00561646054691385,0.00451538537358274,0.00386414896799651,0.00380741322199552,1,159882.941823211
"21","CHE",0.00738954699781271,0.725370266712411,0.18748035636054,0.0426037225428785,0.0171654567830871,0.00771579793223122,0.00419960438498645,0.00247431974824928,0.00156122997134611,0.00105348835127394,0.00078496470928953,0.000597374588622549,0.000485180243603072,0.000406381667391835,0.000332580329382374,0.000379728676894438,1,553.115805556774
"22","CHL",0.000680770581066647,0.0174553224004902,0.165409823553475,0.269494657901208,0.226441852099077,0.151887095310552,0.0714815531073108,0.0321208756435986,0.018541089781314,0.0123035048403618,0.00880014850569524,0.00682703013040573,0.00534188896081906,0.00440485625127815,0.00379285975307216,0.00501667118027637,1,109844.195498525
"23","CHN",2.44799072187764e-05,0.00304818859281773,0.231154604199904,0.291308961527532,0.179250436084267,0.103166702527062,0.0584447058997654,0.0373222863799063,0.0264654195633254,0.0187979387301407,0.013856079162111,0.0107223902109621,0.00841027199541739,0.00673639225913227,0.00559491538635563,0.00569622757408185,1,3517443.21778846
"24","CIV",0,0.103899309710769,0.185228436825652,0.208337632508488,0.160414419285372,0.111605987891307,0.0752308727453141,0.0515894029991337,0.0346702315767687,0.0219706570977623,0.0149013720814803,0.0105844011090303,0.007443069149886,0.00564479441129477,0.00440735691068166,0.00407205569705994,1,163.990983318933
"25","CMR",0,0.0228529745777533,0.182200541759196,0.22238623585037,0.188852953002641,0.115798166734725,0.0807045709036165,0.0566878056607535,0.0384847993478345,0.0264679157527971,0.0187719307213039,0.0136164301559091,0.0104508749328453,0.00831802111852909,0.00673147666827975,0.00767530281344577,1,2218.29579940406
"26","COG",0,0.0663854738829038,0.206768325580409,0.234567369599061,0.110816057704574,0.0808393689509479,0.0667919606092553,0.0538422308049446,0.0412194235900475,0.0328179253825547,0.0262234578595541,0.0212329743173123,0.0173730399247806,0.0143129912303836,0.0125637307615987,0.014245669801673,1,345.779049464109
"27","COL",7.84603274656054e-05,0.00220362802989947,0.223694152588315,0.282968096005249,0.18229972277354,0.0968591234897269,0.0541840584047723,0.0341723338507982,0.0261430077474361,0.0213152556390572,0.0173966306682261,0.0147672294407035,0.0123328205853084,0.0104554454408344,0.00921470710021123,0.0119153279084575,1,17054.0071111916
"28","CRI",0.00035384255063223,0.0792704969926722,0.277119434348274,0.270867078073812,0.164575718390663,0.077978008734156,0.0425054765591268,0.025932189526777,0.016720629301928,0.0117013269315886,0.00835098427981637,0.00640789713990381,0.00514026040484375,0.00426535770541106,0.0037564626628881,0.0050548363975075,1,872.667707553452
"29","CUB",1.162988888765e-05,0.165767235201402,0.335470293781726,0.259663055140317,0.11061378091962,0.0484055068332958,0.029813643961212,0.018060355500256,0.0111119337153717,0.00701949508367414,0.00455124839985935,0.0030242636089208,0.00219465911234951,0.00161166770549448,0.00130331378300957,0.00137791736460321,1,100402.93266617
"30","CUW",0,0.147856843835024,0.342128913294295,0.285304284992778,0.117779574794029,0.0427164870358246,0.0214112144582435,0.0125631160097668,0.0078721340331503,0.00539397661913894,0.00404388741944464,0.00317484384857958,0.00257280836362193,0.00218034353105061,0.00199136857611994,0.00301020318893286,1,3891.78462993219
"31","CYP",0,0.127522099488302,0.272503221083791,0.223283077606444,0.121413090006968,0.0742516346219747,0.050299649932295,0.0354041566444356,0.0249165940377014,0.0183296319627457,0.0136298692338418,0.0104981482954498,0.00828385910001527,0.00694276186656891,0.00585667685388581,0.00686552926557973,1,15362.58
"32","CZE",8.82547906949991e-05,0.0393342640565168,0.259462123168984,0.299100722791615,0.181260490293674,0.0922311347725817,0.0457945983852993,0.0254555690369439,0.0165224767121033,0.0114282186402352,0.00834205163745269,0.00628154997435263,0.00475811258967396,0.00375044744989791,0.00306465495250311,0.00312533074747189,1,50447.54334836
"33","DEU",0.000567953210044035,0.134251884931767,0.329796116084666,0.266062611071139,0.130171134883756,0.0599900169932603,0.0286523642291189,0.01580195824675,0.0103120679560695,0.00708662938673868,0.00506119890618183,0.00369707081621159,0.00278904660334013,0.00217008137458393,0.00178294936903947,0.00180691593733381,1,107651.236414624
"34","DNK",0.0108736985100528,0.428471365164211,0.197971506972911,0.162674945347052,0.1110894331339,0.0469558039096087,0.0165914663081454,0.00819359585499338,0.00521958946886231,0.00355390659681331,0.00251247367317763,0.00184208615534831,0.00138500634912219,0.00106689172187795,0.00083204762103685,0.000766183212887193,1,1619.17643743619
"35","DOM",3.61650017724295e-06,0.116834993486522,0.288865914206346,0.257034172580058,0.153549854289407,0.0819007794159968,0.0434832608868155,0.0233935401885637,0.0132969184917158,0.00783618851592649,0.00464055494260788,0.0031656361035971,0.00216064804537366,0.00155791560788111,0.0011783693266572,0.00109763741235492,1,53021.6376786625
