"","ISO3","r0_100","r100_200","r200_300","r300_400","r400_500","r500_600","r600_700","r700_800","r800_900","r900_1000","r1000_1100","r1100_1200","r1200_1300","r1300_1400","r1400_1500","r1500","rTOT","emis_ty"
"64","IRQ",0.00116780637208982,0.246040738818508,0.347233673349077,0.174133344992331,0.0888528058945336,0.0486149692835833,0.0288197400924291,0.0185709646728579,0.0128210292744781,0.00913508175707863,0.00669383154579754,0.00507044724663602,0.00396304214193689,0.00318107897754108,0.00262502928117924,0.00307641629994302,1,107342.236029601
"65","ISL",0,0.262862295021127,0.393052364370069,0.22156483501392,0.0655973357316035,0.0209220279864436,0.0126021359674391,0.0083392996464257,0.0051915476343493,0.0033392328940799,0.00220930856264722,0.0014523686913703,0.00103170063328981,0.000739387867689515,0.000577938385167621,0.000518221594378946,1,3.2198825924584
"66","ISR",0.00173992469219356,0.0863354406802174,0.165613708385942,0.225643385996205,0.18540521057895,0.12462871998284,0.0704011587517727,0.0403719750077822,0.027851090942752,0.0199620521566804,0.01461051042997,0.0110323285042116,0.008494460109173,0.00661106951099934,0.0054215817297393,0.00587738254057204,1,34190.1768829948
"67","ITA",0.00691482158619223,0.216776159632002,0.266183696233436,0.192424066782538,0.118324290220544,0.061817074983873,0.0346588317811298,0.0238898565796606,0.0184149022559051,0.0141852306463745,0.0111836492129944,0.00907656773553141,0.00741051820506058,0.00623480664441281,0.00544805308152232,0.00705747441882279,1,31976.08065299
"68","JAM",1.06627038878304e-05,0.146236575886716,0.323771867359883,0.284064084177663,0.117208541311134,0.0596060868942867,0.0351322354830256,0.0166948783956347,0.00772133415179661,0.0038147750939964,0.00204434371202517,0.00120091572422913,0.000804122832874234,0.000659795194655815,0.000513161993363635,0.000516619084827635,1,6654.36034751609
"69","JOR",0.00262906211165831,0.211886347106872,0.290525874711701,0.204785675215212,0.119069665755585,0.0688305714275662,0.0365452992314601,0.0212641738975956,0.0135731768057576,0.00884554701506881,0.00606182700716085,0.00439585150972479,0.00340551052548308,0.00278291598339325,0.00243177856087627,0.0029667231348845,1,7906.64815498754
"70","JPN",0.0104144476017667,0.146876808175855,0.188440516673703,0.183298616046676,0.140146551713523,0.0942125395097388,0.0653724477059222,0.0499432151612629,0.0369420886711401,0.025371210849957,0.0175376709548672,0.0126490206043414,0.00927113363652755,0.0071354415574603,0.00585412527638179,0.00653416586087652,1,232103.148886887
"71","KAZ",0.000614577761279975,0.0191697249255476,0.266463852847051,0.306572535497604,0.173227128826564,0.0952331785591865,0.0496361078227889,0.0277147444448041,0.0175753174450913,0.011967294246869,0.00875584871442518,0.0067452316697751,0.0052064718794546,0.00423076160614061,0.00352902087266379,0.00335820288075385,1,212297.233772268
"72","KEN",0,0.0595115608079593,0.286543623239177,0.28738518659451,0.171131715320735,0.0741736731667985,0.038661995770884,0.0239533269906176,0.016083858048365,0.0115395599489233,0.00853417170178749,0.00631286026414801,0.00488463754110455,0.00396526688850928,0.00339320261392707,0.00392536110255403,1,10702.093490702
"73","KGZ",0,0.0130097297615534,0.25636519422891,0.296955592978255,0.164602824385342,0.0908346074411487,0.0536857609396739,0.0339968892941041,0.0238262929269607,0.0172595496062565,0.0132611293783375,0.0104157291643748,0.00824288554358975,0.00659718016177305,0.00519173713195388,0.00575489705776673,1,2831.7994014028
"74","KHM",0,0.0194444022046123,0.161246129707088,0.247469761936118,0.220026931466946,0.140108728225454,0.0726776678003422,0.0383138129949817,0.0266543632158387,0.021013342783282,0.0167320796000916,0.0124869061226314,0.00884208754425775,0.00642536637829946,0.00463932829730757,0.00391909172275028,1,6120.8916456265
"75","KOR",0.00119840861989304,0.0311193321776277,0.167441866513616,0.219380329929143,0.183568141063087,0.12034075644763,0.0725281638587255,0.0539266183505506,0.042909155747435,0.031419061487663,0.0224328471307789,0.0162028561350523,0.0120115953786055,0.00927160371276953,0.0077432621776589,0.00850600126976317,1,437910.950410502
"76","KWT",0.0112875183784762,0.291544757040607,0.364049523999861,0.167240696969389,0.0699984578590808,0.0333526911367252,0.0198663661891732,0.0129885925383816,0.00882919642963189,0.00609972371190756,0.00426443848334631,0.00305950205466511,0.00227641767402931,0.0018198331195626,0.00153730812519503,0.00178497628996796,1,76149.456343445
"77","LAO",0,0,0.192888672531586,0.261209198703765,0.181801932127848,0.106558944698834,0.0655882112935092,0.0439743175279609,0.0344203576885131,0.026839472429601,0.0208870773992346,0.0169431052798751,0.0142711431125131,0.012196480505879,0.0111426113481744,0.0112784753527066,1,18745.5036949755
"78","LBN",0,0.181631263038364,0.37002219624595,0.246858113902574,0.0979041521449016,0.0380491522974785,0.0223567414600802,0.0147566722446699,0.00945962163897782,0.00603802586228493,0.00398894947790507,0.00278255092312127,0.00203912865458638,0.0015536806757685,0.00126798158011488,0.00129176985322302,1,22753.9461989667
