"ID","Height"
"CoCO2_12460",38.1
"CoCO2_14468",52.9862628707448
"CoCO2_13822",125.727227501773
"CoCO2_12175",52.9862628707448
"CoCO2_12461",53.9496
"CoCO2_07509",52.9862628707448
"CoCO2_11281",52.9862628707448
"CoCO2_11282",52.9862628707448
"CoCO2_15728",72.5955482656107
"CoCO2_15144",20
"CoCO2_13316",22.86
"CoCO2_13317",121.3104
"CoCO2_13318",22.86
"CoCO2_13405",121.92
"CoCO2_13794",125.727227501773
"CoCO2_12051",239.268
"CoCO2_11714",72.5955482656107
"CoCO2_13823",125.727227501773
"CoCO2_13824",125.727227501773
"CoCO2_13825",125.727227501773
"CoCO2_13826",125.727227501773
"CoCO2_13827",125.727227501773
"CoCO2_13828",125.727227501773
"CoCO2_13829",125.727227501773
"CoCO2_13830",125.727227501773
"CoCO2_13831",125.727227501773
"CoCO2_13832",125.727227501773
"CoCO2_13833",125.727227501773
"CoCO2_13834",125.727227501773
"CoCO2_13835",125.727227501773
"CoCO2_12594",52.9862628707448
"CoCO2_01654",125.727227501773
"CoCO2_15711",72.5955482656107
"CoCO2_08928",182.642830502943
"CoCO2_08944",182.642830502943
"CoCO2_08994",182.642830502943
"CoCO2_08957",182.642830502943
"CoCO2_08980",182.642830502943
"CoCO2_08966",182.642830502943
"CoCO2_08965",182.642830502943
"CoCO2_08940",182.642830502943
"CoCO2_08962",182.642830502943
"CoCO2_08977",182.642830502943
"CoCO2_08963",182.642830502943
"CoCO2_08984",182.642830502943
"CoCO2_00131",125.727227501773
"CoCO2_09817",72.5955482656107
"CoCO2_12176",52.9862628707448
"CoCO2_06089",52.9862628707448
"CoCO2_07683",52.9862628707448
"CoCO2_07647",52.9862628707448
"CoCO2_07664",52.9862628707448
"CoCO2_07677",52.9862628707448
"CoCO2_01857",72.5955482656107
"CoCO2_13319",52.9862628707448
"CoCO2_14307",125.727227501773
"CoCO2_12881",25.908
"CoCO2_15299",52.9862628707448
"CoCO2_15366",52.98626
"CoCO2_14788",182.642830502943
"CoCO2_12631",21.336
"CoCO2_00749",72.5955482656107
"CoCO2_13836",125.727227501773
"CoCO2_12177",52.9862628707448
"CoCO2_13901",125.727227501773
"CoCO2_11750",67.056
"CoCO2_01473",125.727227501773
"CoCO2_01353",125.727227501773
"CoCO2_15416",52.9862628707448
"CoCO2_00055",52.9862628707448
"CoCO2_01475",125.727227501773
"CoCO2_00477",52.9862628707448
"CoCO2_11561",72.5955482656107
"CoCO2_01233",125.727227501773
"CoCO2_05997",52.9862628707448
"CoCO2_00832",72.5955482656107
"CoCO2_08167",103
"CoCO2_08195",103
"CoCO2_15981",103
"CoCO2_08331",103
"CoCO2_08299",103
"CoCO2_08664",103
"CoCO2_09785",52.9862628707448
"CoCO2_09776",52.9862628707448
"CoCO2_12621",52.9862628707448
"CoCO2_12622",52.9862628707448
"CoCO2_06220",182.642830502943
"CoCO2_06363",182.642830502943
"CoCO2_06338",182.642830502943
"CoCO2_08162",125.727227501773
"CoCO2_13837",125.727227501773
"CoCO2_00833",72.5955482656107
"CoCO2_01234",125.727227501773
"CoCO2_11049",52.9862628707448
"CoCO2_11073",52.9862628707448
"CoCO2_11142",52.9862628707448
"CoCO2_11131",52.9862628707448
"CoCO2_11051",52.9862628707448
"CoCO2_11132",52.9862628707448
"CoCO2_11133",52.9862628707448
"CoCO2_11052",52.9862628707448
"CoCO2_11134",52.9862628707448
"CoCO2_11123",52.9862628707448
"CoCO2_01235",125.727227501773
"CoCO2_12178",52.9862628707448
"CoCO2_11285",52.9862628707448
"CoCO2_11283",52.9862628707448
"CoCO2_11284",52.9862628707448
"CoCO2_11277",52.9862628707448
"CoCO2_09339",182.642830502943
"CoCO2_09337",182.642830502943
"CoCO2_09338",182.642830502943
"CoCO2_01126",125.727227501773
"CoCO2_01761",103
"CoCO2_13715",125.727227501773
"CoCO2_09343",125.727227501773
"CoCO2_09344",125.727227501773
"CoCO2_06559",182.642830502943
"CoCO2_06543",182.642830502943
"CoCO2_06546",182.642830502943
"CoCO2_12110",52.9862628707448
"CoCO2_15470",182.642830502943
"CoCO2_12436",52.9862628707448
"CoCO2_12858",52.9862628707448
"CoCO2_12595",62.484
"CoCO2_12824",52.9862628707448
"CoCO2_08212",103
"CoCO2_07544",52.9862628707448
"CoCO2_15915",103
"CoCO2_07703",52.9862628707448
"CoCO2_06352",182.642830502943
"CoCO2_00445",125.727227501773
"CoCO2_13238",52.9862628707448
"CoCO2_13239",27.432
"CoCO2_13240",52.9862628707448
"CoCO2_06456",125.72723
"CoCO2_11758",72.5955482656107
"CoCO2_06618",220
"CoCO2_06700",220
"CoCO2_06549",220
"CoCO2_06534",220
"CoCO2_06819",220
"CoCO2_06214",72.5955482656107
"CoCO2_06225",182.642830502943
"CoCO2_06323",182.642830502943
"CoCO2_06264",182.642830502943
"CoCO2_06254",182.642830502943
"CoCO2_10512",52.9862628707448
"CoCO2_10157",182.642830502943
"CoCO2_10105",182.642830502943
"CoCO2_10156",182.642830502943
"CoCO2_14565",182.642830502943
"CoCO2_14564",182.642830502943
"CoCO2_14524",72.5955482656107
"CoCO2_07589",52.9862628707448
"CoCO2_13277",26.7462
"CoCO2_14190",26.7462
"CoCO2_10497",52.9862628707448
"CoCO2_10161",182.642830502943
"CoCO2_12179",52.9862628707448
"CoCO2_00990",52.9862628707448
"CoCO2_08111",200
"CoCO2_08302",103
"CoCO2_00154",125.727227501773
"CoCO2_00136",125.727227501773
"CoCO2_12206",52.9862628707448
"CoCO2_16105",72.5955482656107
"CoCO2_12508",152.0952
"CoCO2_02454",182.642830502943
"CoCO2_02453",182.642830502943
"CoCO2_06322",182.642830502943
"CoCO2_12692",52.9862628707448
"CoCO2_13838",125.727227501773
"CoCO2_13955",125.727227501773
"CoCO2_02081",125.727227501773
"CoCO2_02038",182.642830502943
"CoCO2_02042",182.642830502943
"CoCO2_09157",52.9862628707448
"CoCO2_05950",52.9862628707448
"CoCO2_12874",64.6176
"CoCO2_08051",52.9862628707448
"CoCO2_07938",52.9862628707448
"CoCO2_07970",52.9862628707448
"CoCO2_08016",52.9862628707448
"CoCO2_07915",52.9862628707448
"CoCO2_07911",52.9862628707448
"CoCO2_00631",72.5955482656107
"CoCO2_02060",52.9862628707448
"CoCO2_02066",52.9862628707448
"CoCO2_02053",182.642830502943
"CoCO2_02030",182.642830502943
"CoCO2_00385",125.727227501773
"CoCO2_16205",72.5955482656107
"CoCO2_09026",72.5955482656107
"CoCO2_13698",125.727227501773
"CoCO2_14426",182.642830502943
"CoCO2_14433",182.642830502943
"CoCO2_14427",182.642830502943
"CoCO2_14428",182.642830502943
"CoCO2_14425",182.642830502943
"CoCO2_06701",275
"CoCO2_06702",275
"CoCO2_06696",182.642830502943
"CoCO2_06816",182.642830502943
"CoCO2_06814",182.642830502943
"CoCO2_06813",182.642830502943
"CoCO2_06577",182.642830502943
"CoCO2_06690",182.642830502943
"CoCO2_06553",182.642830502943
"CoCO2_06691",182.642830502943
"CoCO2_06818",182.642830502943
"CoCO2_06815",182.642830502943
"CoCO2_06579",182.642830502943
"CoCO2_06826",182.642830502943
"CoCO2_06578",182.642830502943
"CoCO2_06825",182.642830502943
"CoCO2_06824",182.642830502943
"CoCO2_06620",182.642830502943
"CoCO2_13399",76.2
"CoCO2_01117",125.727227501773
"CoCO2_12509",52.9862628707448
"CoCO2_12965",52.9862628707448
"CoCO2_02577",182.642830502943
"CoCO2_02337",182.642830502943
"CoCO2_02457",182.642830502943
"CoCO2_02455",182.642830502943
"CoCO2_02133",72.5955482656107
"CoCO2_02185",72.5955482656107
"CoCO2_02178",72.5955482656107
"CoCO2_02339",182.642830502943
"CoCO2_02338",182.642830502943
"CoCO2_02156",72.5955482656107
"CoCO2_02235",72.5955482656107
"CoCO2_02175",72.5955482656107
"CoCO2_02340",182.642830502943
"CoCO2_02273",182.642830502943
"CoCO2_02585",182.642830502943
"CoCO2_13703",125.727227501773
"CoCO2_13116",52.9862628707448
"CoCO2_13839",125.727227501773
"CoCO2_08182",103
"CoCO2_11287",52.9862628707448
"CoCO2_05972",52.9862628707448
"CoCO2_01804",72.5955482656107
"CoCO2_08196",103
"CoCO2_15033",72.5955482656107
"CoCO2_02127",72.5955482656107
"CoCO2_01008",52.9862628707448
"CoCO2_12825",54.864
"CoCO2_12826",54.864
"CoCO2_06708",275
"CoCO2_06708",220
"CoCO2_06629",275
"CoCO2_06629",220
"CoCO2_07356",275
"CoCO2_07356",220
"CoCO2_07371",275
"CoCO2_07371",220
"CoCO2_06588",275
"CoCO2_06588",220
"CoCO2_06632",275
"CoCO2_06632",220
"CoCO2_06593",275
"CoCO2_06593",220
"CoCO2_06590",275
"CoCO2_06631",275
"CoCO2_02126",72.5955482656107
"CoCO2_09217",103
"CoCO2_09145",52.9862628707448
"CoCO2_02254",182.642830502943
"CoCO2_02343",182.642830502943
"CoCO2_02344",182.642830502943
"CoCO2_13044",52.9862628707448
"CoCO2_07456",52.9862628707448
"CoCO2_13418",51.816
"CoCO2_11893",182.88
"CoCO2_12723",52.9862628707448
"CoCO2_02100",125.727227501773
"CoCO2_02096",125.727227501773
"CoCO2_05930",125.727227501773
"CoCO2_05933",125.727227501773
"CoCO2_14506",125.72723
"CoCO2_06539",275
"CoCO2_06594",275
"CoCO2_03199",182.642830502943
"CoCO2_03198",182.642830502943
"CoCO2_03197",182.642830502943
"CoCO2_02240",182.642830502943
"CoCO2_09173",52.9862628707448
"CoCO2_02118",72.5955482656107
"CoCO2_09241",103
"CoCO2_09320",125.727227501773
"CoCO2_08133",125.727227501773
"CoCO2_08184",103
"CoCO2_02242",182.642830502943
"CoCO2_02255",182.642830502943
"CoCO2_12152",106.961353846154
"CoCO2_01236",125.727227501773
"CoCO2_01479",125.727227501773
"CoCO2_01359",125.727227501773
"CoCO2_10137",182.642830502943
"CoCO2_10136",182.642830502943
"CoCO2_00022",52.9862628707448
"CoCO2_13134",51.816
"CoCO2_12859",52.9862628707448
"CoCO2_01744",125.727227501773
"CoCO2_10026",125.727227501773
"CoCO2_03203",182.642830502943
"CoCO2_03207",182.642830502943
"CoCO2_03204",182.642830502943
"CoCO2_03205",182.642830502943
"CoCO2_03206",182.642830502943
"CoCO2_00274",52.9862628707448
"CoCO2_13637",34.7472
"CoCO2_12153",52.9862628707448
"CoCO2_12141",47.752
"CoCO2_01688",125.727227501773
"CoCO2_07708",125
"CoCO2_01363",125.727227501773
"CoCO2_00632",72.5955482656107
"CoCO2_01161",125.727227501773
"CoCO2_00754",72.5955482656107
"CoCO2_03210",182.642830502943
"CoCO2_02359",182.642830502943
"CoCO2_03209",182.642830502943
"CoCO2_03208",182.642830502943
"CoCO2_00634",72.5955482656107
"CoCO2_00524",52.9862628707448
"CoCO2_07765",72.5955482656107
"CoCO2_07763",72.5955482656107
"CoCO2_12437",45.72
"CoCO2_10804",125.727227501773
"CoCO2_01243",125.727227501773
"CoCO2_01244",125.727227501773
"CoCO2_06545",182.642830502943
"CoCO2_06555",182.642830502943
"CoCO2_01036",52.9862628707448
"CoCO2_02025",72.5955482656107
"CoCO2_05993",52.9862628707448
"CoCO2_13638",52.9862628707448
"CoCO2_14191",125.727227501773
"CoCO2_14192",125.727227501773
"CoCO2_12693",52.9862628707448
"CoCO2_11875",182.642830502943
"CoCO2_11971",182.642830502943
"CoCO2_11958",182.642830502943
"CoCO2_11799",98.1456
"CoCO2_12632",52.9862628707448
"CoCO2_12031",182.642830502943
"CoCO2_11960",182.642830502943
"CoCO2_11992",182.642830502943
"CoCO2_12013",182.642830502943
"CoCO2_13025",52.9862628707448
"CoCO2_07535",52.9862628707448
"CoCO2_16113",103
"CoCO2_16048",103
"CoCO2_16396",52.9862628707448
"CoCO2_01245",125.727227501773
"CoCO2_16247",125.727227501773
"CoCO2_00904",72.5955482656107
"CoCO2_10126",182.642830502943
"CoCO2_10135",182.642830502943
"CoCO2_10110",182.642830502943
"CoCO2_10147",182.642830502943
"CoCO2_10112",182.642830502943
"CoCO2_10666",52.9862628707448
"CoCO2_14483",125.727227501773
"CoCO2_15989",103
"CoCO2_12633",52.9862628707448
"CoCO2_11905",182.642830502943
"CoCO2_02105",125.727227501773
"CoCO2_08306",103
"CoCO2_14496",125.72723
"CoCO2_00113",125.727227501773
"CoCO2_08307",103
"CoCO2_12142",52.9862628707448
"CoCO2_06153",125.727227501773
"CoCO2_10376",182.642830502943
"CoCO2_12724",52.9862628707448
"CoCO2_10481",52.9862628707448
"CoCO2_10476",182.642830502943
"CoCO2_12143",56.388
"CoCO2_01871",72.5955482656107
"CoCO2_13320",36.2712
"CoCO2_15866",103
"CoCO2_14713",193
"CoCO2_14714",193
"CoCO2_14711",193
"CoCO2_14708",193
"CoCO2_14710",193
"CoCO2_14712",193
"CoCO2_00118",125.727227501773
"CoCO2_01757",103
"CoCO2_07383",182.642830502943
"CoCO2_12779",52.324
"CoCO2_16215",72.5955482656107
"CoCO2_13153",59.07024
"CoCO2_00756",72.5955482656107
"CoCO2_00129",125.727227501773
"CoCO2_10489",52.9862628707448
"CoCO2_10120",182.642830502943
"CoCO2_10473",182.642830502943
"CoCO2_10115",182.642830502943
"CoCO2_10117",182.642830502943
"CoCO2_13673",52.9862628707448
"CoCO2_12510",39.624
"CoCO2_07724",72.5955482656107
"CoCO2_08670",103
"CoCO2_07860",182.642830502943
"CoCO2_07880",182.642830502943
"CoCO2_08309",103
"CoCO2_08672",103
"CoCO2_08673",103
"CoCO2_07556",52.9862628707448
"CoCO2_07566",52.9862628707448
"CoCO2_06281",182.642830502943
"CoCO2_06269",182.642830502943
"CoCO2_06270",182.642830502943
"CoCO2_06253",182.642830502943
"CoCO2_09230",103
"CoCO2_07329",182.642830502943
"CoCO2_12020",141.732
"CoCO2_13419",52.9862628707448
"CoCO2_14265",125.727227501773
"CoCO2_01009",52.9862628707448
"CoCO2_07666",52.9862628707448
"CoCO2_07654",52.9862628707448
"CoCO2_11801",99.6696
"CoCO2_11168",52.9862628707448
"CoCO2_08674",103
"CoCO2_08675",103
"CoCO2_07655",52.9862628707448
"CoCO2_13809",125.727227501773
"CoCO2_06503",72.5955482656107
"CoCO2_09811",72.5955482656107
"CoCO2_13241",52.9862628707448
"CoCO2_00436",52.9862628707448
"CoCO2_09295",125.727227501773
"CoCO2_10809",125.727227501773
"CoCO2_01753",103
"CoCO2_01246",125.727227501773
"CoCO2_01247",125.727227501773
"CoCO2_01131",125.727227501773
"CoCO2_01492",125.727227501773
"CoCO2_08950",182.642830502943
"CoCO2_08997",182.642830502943
"CoCO2_08989",182.642830502943
"CoCO2_08988",182.642830502943
"CoCO2_00397",52.9862628707448
"CoCO2_13154",81.9912
"CoCO2_13155",52.9862628707448
"CoCO2_13156",91.1352
"CoCO2_10525",52.9862628707448
"CoCO2_10491",52.9862628707448
"CoCO2_16003",103
"CoCO2_06071",125.727227501773
"CoCO2_09359",72.5955482656107
"CoCO2_12180",52.9862628707448
"CoCO2_12181",52.9862628707448
"CoCO2_01250",125.727227501773
"CoCO2_01372",125.727227501773
"CoCO2_01619",125.727227501773
"CoCO2_01620",125.727227501773
"CoCO2_01662",125.727227501773
"CoCO2_01123",125.727227501773
"CoCO2_02067",52.9862628707448
"CoCO2_06030",52.9862628707448
"CoCO2_01068",52.9862628707448
"CoCO2_01115",125.727227501773
"CoCO2_08273",103
"CoCO2_06508",72.5955482656107
"CoCO2_11752",72.5955482656107
"CoCO2_13157",54.864
"CoCO2_14715",125.727227501773
"CoCO2_01834",72.5955482656107
"CoCO2_01833",72.5955482656107
"CoCO2_12596",52.9862628707448
"CoCO2_15639",125.727227501773
"CoCO2_11210",182.642830502943
"CoCO2_11199",182.642830502943
"CoCO2_09880",125.727227501773
"CoCO2_09350",72.5955482656107
"CoCO2_09346",72.5955482656107
"CoCO2_00636",72.5955482656107
"CoCO2_08274",103
"CoCO2_08161",125.727227501773
"CoCO2_12182",52.9862628707448
"CoCO2_12997",48.768
"CoCO2_16063",103
"CoCO2_09887",125.727227501773
"CoCO2_09002",52.9862628707448
"CoCO2_13045",52.9862628707448
"CoCO2_13158",52.9862628707448
"CoCO2_12511",52.9862628707448
"CoCO2_12966",28.3464
"CoCO2_12725",52.9862628707448
"CoCO2_07472",52.9862628707448
"CoCO2_01041",52.9862628707448
"CoCO2_12634",22.86
"CoCO2_11964",182.642830502943
"CoCO2_16021",103
"CoCO2_01136",125.727227501773
"CoCO2_15951",103
"CoCO2_15906",103
"CoCO2_15932",103
"CoCO2_13902",125.727227501773
"CoCO2_15914",103
"CoCO2_00892",72.5955482656107
"CoCO2_11826",171.2976
"CoCO2_12512",52.9862628707448
"CoCO2_16058",72.5955482656107
"CoCO2_15865",103
"CoCO2_10486",52.9862628707448
"CoCO2_08275",103
"CoCO2_08276",103
"CoCO2_08197",103
"CoCO2_07290",182.642830502943
"CoCO2_06085",125.727227501773
"CoCO2_00018",52.9862628707448
"CoCO2_00019",52.9862628707448
"CoCO2_15926",103
"CoCO2_11851",82.9056
"CoCO2_12780",52.9862628707448
"CoCO2_14778",72.5955482656107
"CoCO2_06087",125.727227501773
"CoCO2_08166",103
"CoCO2_06485",72.5955482656107
"CoCO2_06052",52.9862628707448
"CoCO2_09248",52.9862628707448
"CoCO2_09249",52.9862628707448
"CoCO2_09250",52.9862628707448
"CoCO2_09244",52.9862628707448
"CoCO2_09254",125.727227501773
"CoCO2_16018",103
"CoCO2_00400",125.727227501773
"CoCO2_05874",52.9862628707448
"CoCO2_09367",72.5955482656107
"CoCO2_09352",72.5955482656107
"CoCO2_09374",72.5955482656107
"CoCO2_09387",72.5955482656107
"CoCO2_09394",72.5955482656107
"CoCO2_06193",72.5955482656107
"CoCO2_07731",72.5955482656107
"CoCO2_08190",103
"CoCO2_12183",52.9862628707448
"CoCO2_11815",144.78
"CoCO2_14845",72.5955482656107
"CoCO2_14589",52.9862628707448
"CoCO2_01816",72.5955482656107
"CoCO2_00767",72.5955482656107
"CoCO2_09263",125.727227501773
"CoCO2_05968",52.9862628707448
"CoCO2_11636",72.5955482656107
"CoCO2_16206",125.727227501773
"CoCO2_13765",125.727227501773
"CoCO2_13420",52.9862628707448
"CoCO2_12569",52.9862628707448
"CoCO2_12184",52.9862628707448
"CoCO2_05885",125.727227501773
"CoCO2_00426",52.9862628707448
"CoCO2_15790",52.9862628707448
"CoCO2_01160",125.727227501773
"CoCO2_02320",182.642830502943
"CoCO2_02293",182.642830502943
"CoCO2_01747",125.727227501773
"CoCO2_15119",125
"CoCO2_01188",125.727227501773
"CoCO2_09908",125.727227501773
"CoCO2_09902",182.642830502943
"CoCO2_09899",182.642830502943
"CoCO2_09901",182.642830502943
"CoCO2_00638",72.5955482656107
"CoCO2_07600",52.9862628707448
"CoCO2_07608",125.727227501773
"CoCO2_07611",125.727227501773
"CoCO2_10144",182.642830502943
