"ID_VertProf","r0_100","r100_200","r200_300","r300_400","r400_500","r500_600","r600_700","r700_800","r800_900","r900_1000","r1000_1100","r1100_1200","r1200_1300","r1300_1400","r1400_1500","r1500","rTOT"
"VP_03232",0.0078644094429373,0.202304730741797,0.230767704803446,0.178481957321524,0.113511262954588,0.0693608584856895,0.0472960078921065,0.0373290284294668,0.0299814799792009,0.0227857962575154,0.0167704414308995,0.0128816650674347,0.00990000063307383,0.00767797275733452,0.00635151980088268,0.00673516400210237,1
"VP_03233",0.0522326718318998,0.143030359079015,0.201083831676764,0.127463830236199,0.114729854980394,0.0979486732524314,0.0734857250747166,0.0493709451825712,0.0338451038506925,0.024797342013122,0.0189763034113885,0.0157076588879494,0.0131972199483648,0.0114829994069005,0.01038748488793,0.0122599962796611,1
"VP_03234",0.0081921424721734,0.243192504356816,0.284893511873673,0.158869105954305,0.107517763661568,0.0671800018035431,0.040154089714156,0.026244359336274,0.0180335455807145,0.0123773964225349,0.00891456826601881,0.00701927497804606,0.00530781144863557,0.00446381766668845,0.00367680405737753,0.0039633024074759,1
"VP_03235",0.00819214247217339,0.243192504356816,0.284893511873673,0.158869105954305,0.107517763661568,0.0671800018035431,0.0401540897141559,0.026244359336274,0.0180335455807145,0.0123773964225348,0.00891456826601881,0.00701927497804606,0.00530781144863557,0.00446381766668845,0.00367680405737753,0.00396330240747591,1
"VP_03236",0.0294963818438214,0.434026072737627,0.307755295902069,0.120424244342176,0.0492637182604612,0.0237377042758337,0.0124897250348527,0.00677261242719866,0.00422815455275641,0.00294261667884653,0.00212077088026661,0.00175674049848993,0.00141452908246305,0.00118279861258812,0.00111100193879873,0.00127763293175176,1
"VP_03237",0.0189653050859432,0.380402511276534,0.323865492645539,0.129754383702304,0.0608752188165261,0.0303856303771354,0.0165020694162667,0.0104321129008232,0.00713770257865578,0.00510683110283863,0.00369802785721559,0.00311708924337634,0.00248337914858357,0.00216303945813036,0.0019861601554105,0.00312504623471785,1
"VP_03238",0.0457920384713691,0.494438011620125,0.311564361717248,0.0920307920730184,0.0302926400840159,0.0126376245697298,0.00601844970132067,0.00325405398820386,0.00185628695601692,0.000921904549496291,0.000535112173774661,0.00027861564532002,0.000115559779840272,9.81673511472318e-05,8.89891940905176e-05,7.73921252834632e-05,1
"VP_03239",0.00844153250983366,0.236974572318164,0.282846743725564,0.157557538453863,0.106198302788704,0.0700153797148382,0.0413758307281206,0.0261164198240016,0.0182038629247299,0.0130133612184522,0.00975965527176294,0.00771391407816341,0.00656513685817013,0.00551543636590031,0.00477128342164023,0.0049310297980921,1
"VP_03240",0,0.89195349399477,0.093743041884803,0.0110556991596861,0.00207046280474167,0.00054550003751396,0.000270699270597857,0.00018519391459984,3.77276940076254e-05,2.75104685411074e-05,2.75104685411074e-05,2.75104685411074e-05,1.39124584140445e-05,1.39124584140445e-05,1.39124584140445e-05,1.39124584140445e-05,1
"VP_03241",0,0,0.270653594947125,0.321266792555997,0.1834870912389,0.0827637626119169,0.041119769707629,0.025636683865107,0.0193991183490709,0.0143536896764823,0.0112577111630727,0.00868666161593909,0.00684248428406332,0.00541822492988912,0.00447189486936869,0.0046425201854385,1
"VP_03242",0,0.846417705747468,0.126919255575428,0.0189419951356389,0.00501152203376497,0.00140632804822255,0.000611769941312644,0.00022776595590488,0.000129741831911531,8.90352493734091e-05,7.45024838288152e-05,5.85618328571568e-05,5.85618328571568e-05,3.13799047389714e-05,1.09372133464789e-05,1.09372133464789e-05,1
"VP_03243",0.00460742955442904,0.219702773642563,0.27460941123621,0.15961215752247,0.114451468009991,0.077279525799409,0.0451418924886584,0.0285891150689776,0.0201369638066131,0.0145171677030744,0.0108148412333726,0.00847480497580109,0.00634653984018677,0.00533200080145462,0.00466704534403137,0.00571686297275862,1
"VP_03244",0.00141260733357277,0.203454326716805,0.254531640344258,0.168761678805146,0.108118650505536,0.0744372682498864,0.0484244624462238,0.0340895547779058,0.0256623639345555,0.0190406782018788,0.0150461980210942,0.0124084044466253,0.0102475198530546,0.00855967366823265,0.00757372109881257,0.00823125159641385,1
"VP_03245",0.0107039278561198,0.24522165710164,0.28353566242294,0.16090863909183,0.111554717550582,0.0671612536538586,0.0382848765431745,0.0238963349802179,0.0167324071658296,0.0113069367942507,0.00795639658216114,0.00619004911628732,0.00482637867401335,0.00414509518879619,0.00334154171555576,0.00423412556274244,1
"VP_03246",0.000819560483806512,0.26839259215021,0.302569330162902,0.168649556671344,0.0811277381018069,0.0541434810237251,0.0418430001936971,0.0280240076804129,0.0182942436562238,0.011722368164645,0.00762880073328386,0.00523865042221314,0.00366899378657283,0.00285167530266724,0.00257062873563737,0.00245537273085189,1
"VP_03247",0,0,0.241186254443111,0.312502814478946,0.206684635265234,0.108718844125693,0.0486819093096391,0.0260374448955248,0.0161591924997647,0.0114125726983899,0.00794837455687991,0.00603207117920749,0.00474462409660661,0.00355891127878711,0.00291313174666712,0.00341921942554886,1
"VP_03248",0,0.0115945919446773,0.317812213953424,0.339354622190398,0.212962011917938,0.0598074683700975,0.0294778819306492,0.0164993884042758,0.00733513928623336,0.00269368990501872,0.00106631744487502,0.000610269173455429,0.00034100563795413,0.000229934170651169,0.000122366602021123,9.30990683322122e-05,1
"VP_03249",0,0.0984089442500425,0.250957038918708,0.21653574974742,0.153944973425711,0.0977624801025453,0.0599545132025156,0.0357361151067445,0.0217381251365086,0.0162105191864911,0.0123092029229838,0.00932336882868309,0.00758951547834988,0.00663230089219072,0.00601086301619343,0.00688628978491219,1
"VP_03250",0,0.115846695377684,0.270553097168052,0.226189579878011,0.14526532704736,0.091238502011065,0.0542460950531803,0.0316732916394167,0.020110285673619,0.0138771978492847,0.00980884786434692,0.00691787678163345,0.00492911496480888,0.00368080574153756,0.00279279684412036,0.0028704861058811,1
"VP_03251",0,0.187099070518906,0.243584682529519,0.151584745467295,0.103320377637838,0.0817958240139568,0.0560891361100529,0.0406075156041226,0.0305006746245661,0.023848100140425,0.0185795793165657,0.0154830990550165,0.0132484584393081,0.011514022871037,0.0103886927496063,0.0123560209217855,1
"VP_03252",0.00141260733357277,0.203454326716805,0.254531640344258,0.168761678805146,0.108118650505536,0.0744372682498864,0.0484244624462238,0.0340895547779058,0.0256623639345555,0.0190406782018788,0.0150461980210942,0.0124084044466253,0.0102475198530546,0.00855967366823265,0.00757372109881257,0.00823125159641386,1
"VP_03253",0.00141260733357277,0.203454326716805,0.254531640344258,0.168761678805146,0.108118650505536,0.0744372682498864,0.0484244624462238,0.0340895547779058,0.0256623639345555,0.0190406782018788,0.0150461980210942,0.0124084044466253,0.0102475198530546,0.00855967366823265,0.00757372109881257,0.00823125159641386,1
"VP_03254",0.000247571400724927,0.175127331187934,0.235474578477427,0.168999059210843,0.114033323595688,0.082977600953062,0.0547664191033514,0.0383122940992208,0.0280319506711504,0.0219021901713015,0.0179573843892552,0.0145713192785707,0.0117317882878944,0.0105147748973633,0.0102797292744157,0.0150726850017975,1
"VP_03255",0.00196570597831718,0.124121671211507,0.177521234403132,0.168654246249828,0.12780080037613,0.0983196316220856,0.0744420363866971,0.0586986648743193,0.0465898886006654,0.034605941360914,0.0260043372427985,0.0190437151538248,0.0138677658687354,0.0107261370436919,0.0089877035342301,0.00865052009312406,1
"VP_03256",0.0120091720236714,0.419859702781144,0.271770567371647,0.121277166471869,0.0844964216128109,0.0442996416337607,0.0211612287991355,0.0102907883319587,0.00595220136227611,0.00308030031941152,0.00183836617794164,0.001245282921358,0.000915061411242481,0.000688496826376333,0.000647019887024149,0.000468582068373314,1
"VP_03257",0,0.187491955715152,0.434510212401421,0.240185170270588,0.0743415111762202,0.0300488718249127,0.0158034416143332,0.00755358087023845,0.00404788368156934,0.00230665666160918,0.00145332319343348,0.000949000161086367,0.00053673750048651,0.00034701967645721,0.000255642412510595,0.000168992839982231,1
"VP_03258",0,0.0176219996891755,0.237102739182281,0.275204154237441,0.177929435918546,0.108646890675813,0.0658705109983488,0.035676014169614,0.0215165506533829,0.014736795988281,0.0108564925674234,0.00849441521700699,0.00699214280189121,0.00611548641600089,0.00564657165768158,0.00758979982711216,1
"VP_03259",0.00106508134789643,0.261608928565844,0.296187536503304,0.114166897528355,0.0769567432428822,0.0586361369715643,0.0429708614229634,0.0324859683696703,0.025655109804965,0.0203521566258798,0.0162052574640074,0.0131147305447953,0.0110678593061612,0.00951918542561112,0.00872484950581583,0.0112826973702846,1
"VP_03260",0.00947296008307729,0.227015748208955,0.267343354346162,0.164259668865743,0.106879345977264,0.0686877757949055,0.0414433213450358,0.0284142808688155,0.0209432885409286,0.0152617879320278,0.0117942539782769,0.00985625538636246,0.00809715458453888,0.006722966713609,0.00599024172044877,0.00781759565385067,1
"VP_03261",0,0.073484070390756,0.255232966563975,0.245353857603725,0.170783162733557,0.101593057149706,0.0548729737488778,0.0314659108117075,0.0183861386534148,0.0124131766112854,0.00919286537992935,0.00689899794915151,0.00534171779096369,0.00451423027884335,0.00389583440733839,0.00657103992676995,1
"VP_03262",0,0.0920972452790998,0.26374534351812,0.242684855813885,0.157185011865783,0.0949044989974929,0.0550046156127733,0.0339343461632626,0.0218134309127726,0.016411584769872,0.00893242072688633,0.00492570060687434,0.00298262971498156,0.00246753458382271,0.00189477614268619,0.00101600529168808,1
"VP_03263",0,0.182438442664635,0.32472180722271,0.20732971367457,0.108638430380987,0.057599552211406,0.033916552060097,0.0217474402114191,0.0158892740100216,0.0121092385149817,0.00961069045422046,0.00749485774464676,0.00586028098132823,0.00480095906708027,0.00398363418316926,0.00385912661872781,1
"VP_03264",0,0.170737165448483,0.336956104423993,0.238178492301523,0.116813398788984,0.0547725742203404,0.0295035673046099,0.0179740247262949,0.0115946770601435,0.00744679163563222,0.00515278042168378,0.00351692339557251,0.00276198518625414,0.0019695877996291,0.00143305743718929,0.00118886984966692,1
"VP_03265",0,0.122559409442384,0.303721759428864,0.247542705101578,0.142652509243574,0.0709615829390955,0.0401496670481611,0.0238545236490225,0.0143787036441188,0.00980210694770408,0.00691833297228146,0.00554408552382786,0.00384651464326738,0.00327814778237914,0.00254413253183925,0.0022458191019023,1
"VP_03266",0,0.0641711598124496,0.254586673304768,0.248977599221648,0.167215888301942,0.0865837469934894,0.0529617426747358,0.0384555087347141,0.0282299649302034,0.020102231141663,0.0119857952999553,0.00783721896504044,0.00609795560276748,0.00535307599329404,0.00398845940282171,0.00345297962050729,1
"VP_03267",0.0232464428333316,0.185224460063072,0.220460766397261,0.18042336491256,0.114208132017581,0.0834074830612299,0.0547634995130544,0.0368760271178595,0.0263061301904871,0.0184363257432512,0.0133157227681522,0.0107042952581951,0.00819915175780453,0.00714842172343052,0.00667551383500397,0.0106042628077256,1
"VP_03268",0,0.0935243026340447,0.235635493995334,0.220532275829557,0.140542430386668,0.0970162263488093,0.0684511608666539,0.0449808981561955,0.0283099785611828,0.0178047631271365,0.0123531384587976,0.009737097674306,0.0080750519935547,0.00748346911506646,0.00767089994640866,0.00788281290628445,1
"VP_03269",0.0388182972638633,0.373314850357669,0.262054342713828,0.130305600673064,0.0789550072153361,0.0447691493323491,0.0257482136889498,0.0154956533258333,0.00969503961339803,0.00615502566653645,0.00412235279071018,0.00313760214584252,0.00242350650230173,0.00204940045060969,0.00156787551813862,0.00138808274157078,1
"VP_03270",0.00644629254512345,0.239011979484598,0.281265234772295,0.163669042073828,0.10555423364168,0.0664774457530157,0.0394686302208671,0.0263410264323719,0.0184066163506379,0.0136662226693214,0.0103990880094875,0.0078636823696495,0.00644724381042323,0.00531859615663584,0.00441197062895043,0.00525269508111439,1
"VP_03271",0.00915213100074265,0.220465283632704,0.267742003216079,0.165969269650107,0.110747319329158,0.0740571905481497,0.0443789365686449,0.0278304619032331,0.0204507462565507,0.0147692181376643,0.0113052107581916,0.00875966502700235,0.00721232307745885,0.00622072350526407,0.00537897243696408,0.00556054495208568,1
"VP_03272",0.0010954597507348,0.244109174506191,0.277215856220257,0.0968878813553446,0.0758899815339909,0.0619705574818952,0.0482966210559196,0.0384675082517572,0.0309058331810096,0.0246726761691478,0.0208656675824102,0.0174384769929816,0.0152611164812797,0.0138032354682613,0.0128579848363863,0.0202619691324333,1
"VP_03273",0,0,0.251855091784792,0.274972718584324,0.130148713894559,0.0846760773414516,0.0627028005795363,0.0482341442376268,0.0383632105287349,0.0296894346541817,0.0224511553839772,0.0173618046120299,0.0132001006481643,0.0102808398276986,0.00813831073756273,0.00792559718536214,1
"VP_03274",0.0010954597507348,0.244109174506191,0.277215856220257,0.0968878813553445,0.0758899815339909,0.0619705574818952,0.0482966210559196,0.0384675082517572,0.0309058331810095,0.0246726761691478,0.0208656675824102,0.0174384769929816,0.0152611164812797,0.0138032354682613,0.0128579848363863,0.0202619691324333,1
"VP_03275",0.0125233057150832,0.249536861203053,0.276102270209992,0.140683795723409,0.0957061353733652,0.0681371801984725,0.0445528018106958,0.0296082431243491,0.0210114364411692,0.01488665067529,0.0111979784403868,0.00916481112166777,0.00745690935583797,0.00646611438023646,0.0058338025865248,0.00713170364046785,1
"VP_03276",0.0137613966367858,0.165614769837208,0.218879317158527,0.176255095939825,0.121009230823964,0.0933513995932936,0.0616102503040371,0.041373263659478,0.0286695783863835,0.0196462237240634,0.0140111152769153,0.0110847251181401,0.00886535080358858,0.00765267225449824,0.00695935377792116,0.0112562567053714,1
"VP_03277",0,0.114967044707781,0.287655628335817,0.249652740051659,0.143349263291027,0.0705387300896255,0.0422415350622046,0.0270005838202714,0.0174939121741704,0.012442726801101,0.00878477001594867,0.00687359690760506,0.00555503496091396,0.00452799317644621,0.00394357979441525,0.00497286081101278,1
"VP_03278",0.016596860388771,0.196824810431432,0.238686755273066,0.168101427158676,0.124917699952047,0.0839651630345523,0.0506130606833671,0.0325390705746089,0.0224050198153506,0.0158121284971397,0.0117866412644237,0.00915752258175389,0.00703129201296851,0.00630286419587819,0.00583768922921211,0.00942199490675173,1
"VP_03279",0,0.125242589922185,0.298205916076571,0.261966121417283,0.124030712986585,0.0568233152924204,0.0390481562485491,0.0301488985006391,0.0213879108635451,0.0145413527056676,0.00954992319001036,0.00624560570620634,0.00453498916843252,0.0031971989303825,0.00259817652497089,0.00247913246655259,1
"VP_03280",0,0,0.232716549910425,0.309566753075145,0.193368679570563,0.110098237776145,0.057848997345393,0.0308342151417338,0.0186688050739013,0.0129554219287714,0.00957353928418738,0.00709491285525288,0.00551706180216834,0.00445839385842142,0.00361087726771468,0.00368755511017811,1
"VP_03281",0,0,0.20552329902801,0.27035959861027,0.237387867304493,0.11471556351054,0.0530596433732774,0.037190274491913,0.0276377155352091,0.0186287485832451,0.0129979258267867,0.00862834585235251,0.00555640361369627,0.00378094996629749,0.002594212256967,0.00193945204694264,1
"VP_03282",0,0,0.242131329469248,0.310226490983073,0.164158381976053,0.101570062158213,0.0594495237134633,0.0362683455075271,0.0245068903898311,0.0176498936183706,0.0127360051461843,0.0100764548076129,0.00755776179540755,0.00563897889532135,0.00422129694274632,0.00380858459694807,1
"VP_03283",0,0,0.297973520602628,0.344966059570534,0.160396333805639,0.0798120124222199,0.0412199461200044,0.0226470527524421,0.0145994725477912,0.0100700241409568,0.00749207927334643,0.00598444053359348,0.00480841669287293,0.00392844551237503,0.00326609435647593,0.00283610166912014,1
"VP_03284",0.00312521842999208,0.398810055392752,0.367148829904676,0.115415910147818,0.0467891218992331,0.0234673570246259,0.0128633690173703,0.0078135984580731,0.00526085497735227,0.00385476301126044,0.00311654038325708,0.00251479904418215,0.0021138007048117,0.0019098371066426,0.0020973698349659,0.00369857466298728,1
"VP_03285",0.000458152526258486,0.201777271189649,0.252077098890659,0.182679919985098,0.107923072394622,0.071174185024867,0.046801168906,0.0334996504033813,0.025025715866223,0.0186022814031271,0.0146580835055793,0.0120651622140518,0.00972116878889234,0.00814790985438837,0.00710382899966094,0.00828533004754149,1
"VP_03286",0,0,0.0644725114445249,0.248385587763794,0.244791263388347,0.151793020704761,0.0839318684693493,0.0555867646667297,0.0428624042118317,0.0326667875728646,0.0239599382562426,0.0173960724105542,0.0126790026326771,0.00891678694649295,0.00652349357611165,0.00603449795572023,1
"VP_03287",0.0298925353139327,0.537412929317169,0.278838323979063,0.0680296478405838,0.0350990402305531,0.0204640870022708,0.0111740819523517,0.00661774119230939,0.00414408102862712,0.00251857672289862,0.00184846245053114,0.00127628861649233,0.000872183912386021,0.000624821672464323,0.000514257633909258,0.000672941134457528,1
"VP_03288",0.00286093937574711,0.299650347837596,0.33101335024747,0.130650037807674,0.0796938010106127,0.0480656006092022,0.0290858975273174,0.0193128057480684,0.0145928889772631,0.0107553782225888,0.00842355634637137,0.00668771584330951,0.0052618839998326,0.00438374399100219,0.00387703577071415,0.00568501668523023,1
"VP_03289",0,0.171831506765798,0.318719349500674,0.231804320272139,0.119767263243045,0.0705365179049623,0.0362335543123366,0.0181716489531033,0.0100134352709983,0.00586147408535816,0.00412467809200945,0.0029451862417201,0.00240517465369314,0.00197513657175632,0.0019257063238328,0.00368504780857311,1
"VP_03290",0,0.0471278858466929,0.220857408273467,0.234162322773399,0.182225582474976,0.114565797412011,0.0646337297961623,0.0374772964568648,0.0244466105605147,0.0180433149551435,0.0137023217541247,0.010778395408184,0.00920495420456921,0.00782622106244111,0.00645512273124201,0.00849303629020863,1
"VP_03291",0.00770936077173302,0.227093227272162,0.27329883611236,0.169068860832728,0.114450459622056,0.0710265297143483,0.0420888688056273,0.0261491038517291,0.0177342078914945,0.0124877751948243,0.00953149332063869,0.00753201188620183,0.00634897755967262,0.00547413628043949,0.00478993387712776,0.00521621700685858,1
"VP_03292",0.00504489232746964,0.206036229277588,0.262282394690948,0.168807554557094,0.119324030897482,0.0800628431648298,0.0506585954892336,0.0322811657804388,0.0216777145957265,0.014503900622833,0.0109435730604454,0.00834820915520045,0.00638362970479531,0.00518236154212861,0.00415325444130584,0.00430965069248039,1
"VP_03293",0.00526538055913058,0.26365677522795,0.296124693336106,0.144282616046087,0.088872612330023,0.0562560780698982,0.0366488052492289,0.0264958924652785,0.0199243638107711,0.0147446443648115,0.0117224287700908,0.0090810168168751,0.00756050763357735,0.00652919541087849,0.00574814936152666,0.00708684054776679,1
"VP_03294",0,0.0850632684642372,0.271093700061591,0.250880750283944,0.169331247127969,0.0940036115368572,0.0463419553256204,0.0268670520163461,0.0164077127391131,0.0106144147072778,0.00708070639969759,0.00514825712515021,0.00445228531272702,0.00421708079709918,0.00366469103233952,0.00483326707003057,1
"VP_03295",0,0.206159163858564,0.290752335403129,0.161207921514035,0.0945698121491736,0.0701590641235163,0.0524894940037501,0.0378284193804519,0.026711246659843,0.0183468070252944,0.0132785718580524,0.00932939310644131,0.00661239431324195,0.00467000812009648,0.00386337013881883,0.00402199834559116,1
"VP_03296",0.00121105184802674,0.487978440050761,0.265606631366002,0.0888529704301559,0.055796545155732,0.0360939030972462,0.0220854752042697,0.0133774304051278,0.00845925062742989,0.00541434513814406,0.0037034122317941,0.0027032030853048,0.0020482078451761,0.00186105660946555,0.00176624661551445,0.00304183028984943,1
"VP_03297",0,0,0.266039784163996,0.320046316529427,0.220310606924459,0.0911552234963597,0.0359846930012782,0.0196351035937676,0.0133012739905804,0.00948415017805726,0.00681077414145738,0.00527277422910208,0.00386015828285112,0.00299047881757551,0.00243357089160768,0.00267509175948088,1
"VP_03298",0,0.158285089672387,0.317174709913957,0.240115069180902,0.111468419445824,0.0549380018618762,0.0351356758998835,0.0249575102511489,0.0172327743687665,0.0122147889555064,0.00816881582092053,0.00606070142988247,0.0047016825124656,0.00360311518043225,0.00294717497793712,0.00299647052811033,1
"VP_03299",0.0607891714617609,0.461387680792814,0.275484649326672,0.113717529622623,0.0413194037741457,0.0180615096585977,0.00862972745295873,0.00547578612962515,0.00380146510393402,0.00266787609469591,0.00207535937017034,0.00170794110949674,0.00140928327647627,0.00119736437602279,0.00116132649776324,0.00111392595224288,1
"VP_03300",0.0014658282783459,0.241130735615141,0.277886375694349,0.120523837158161,0.0876297437704493,0.0686038226998084,0.0505570905739071,0.0380451282210716,0.0292336739483563,0.0211425344947257,0.0154275552678072,0.0121808098283335,0.00984358055720735,0.00843593675047363,0.00750104136929612,0.0103923057725666,1
"VP_03301",0,0.0864849786826399,0.233933070672605,0.231198636147049,0.0985825726157866,0.0623013943110171,0.0466585553120472,0.0371093167289068,0.0311668694878,0.0275958461581492,0.0239933007948815,0.0216862358977876,0.0202905046010072,0.0192984200802942,0.0193996734462961,0.0403006250637324,1
"VP_03302",0,0.0864849786826399,0.233933070672605,0.231198636147049,0.0985825726157866,0.0623013943110171,0.0466585553120472,0.0371093167289068,0.0311668694878,0.0275958461581492,0.0239933007948814,0.0216862358977876,0.0202905046010072,0.0192984200802942,0.0193996734462961,0.0403006250637324,1
"VP_03303",0.000262585785041241,0.205694742732925,0.238000165447789,0.123514601947893,0.0849782936869723,0.0700840581135207,0.0588432839095102,0.0498354986654527,0.0412521429489349,0.0329544407266022,0.0254950676964853,0.0195296044987371,0.0149133979729227,0.0120627864531185,0.00971950235754263,0.0128598270565529,1
"VP_03304",0,0,0.211210257457542,0.283768844269197,0.171126211270429,0.109438535728241,0.0661097460386218,0.0410875865701029,0.0292179980120359,0.0227392713768166,0.0178241257451523,0.0137413937041016,0.0106507480086215,0.00843998742696871,0.00707513901869308,0.0075701553734752,1
"VP_03305",0.0093657779870991,0.370139998348756,0.292533754503714,0.113890170024672,0.0738776401096596,0.048216424316001,0.0295309011412733,0.019077500160988,0.0128422475115508,0.00907864470218614,0.00641888975065829,0.00463980561145079,0.00348199263722093,0.00254785808296081,0.00202308687753087,0.00233530823427843,1
"VP_03306",0,0,0.231001893229386,0.289023996882167,0.173794232795817,0.106177689377553,0.058915317543095,0.0355861866257953,0.0255401415686472,0.0194028775475072,0.0156014075986954,0.01241606382739,0.0101819143384652,0.0082407129288619,0.00689822253310787,0.00721934320351273,1
"VP_03307",0,0,0.248958652687262,0.29896867811785,0.163490276629373,0.0916646183260201,0.0570424066176789,0.0389526738514216,0.0286059152012651,0.0201738303070089,0.0151053329849112,0.0111101687594871,0.00846206850028924,0.00691776994563532,0.00565521052662705,0.00489239754517117,1
"VP_03308",0,0,0.250867648931546,0.314514101058333,0.185130446908733,0.103687625723878,0.0529360926513268,0.0287072080211058,0.0185661831175246,0.0127869310580118,0.00904993501398081,0.00692607567479166,0.0055939401557448,0.00428921582183626,0.00357802846168821,0.00336656740149892,1
"VP_03309",0.000101858926325427,0.189134035758616,0.239325047457377,0.16150544810486,0.105853206931851,0.0729518248550873,0.0492571194488598,0.0371414123839648,0.0294439048564569,0.0230882615721274,0.019250646961477,0.017114405623268,0.0145112446997513,0.012972897557377,0.0115014864919508,0.0168471983706498,1
"VP_03310",0,0,0.244765044833836,0.311720255261761,0.182838392261562,0.100215542831026,0.0546310026422044,0.0312910537400629,0.0203863683013068,0.0140355818016345,0.011133217914512,0.00846110945663909,0.00664213336738822,0.00547164180520237,0.00456433603823894,0.00384431974462567,1
"VP_03311",0.00340790804395313,0.475929508811784,0.306031544620283,0.117338525652864,0.0496203839403186,0.0208479797709524,0.0101403220488797,0.00596433079468624,0.00356553506710922,0.00218676237777562,0.0014796935910895,0.00101011384902204,0.000718378474561844,0.000491076273196512,0.000524896981132296,0.00074303970239173,1
"VP_03312",0.0877694446914111,0.392971016180158,0.295646659010491,0.0944032808627515,0.0481686646718763,0.0296581957614087,0.0189527345468862,0.011555939863075,0.00684189773727563,0.00435563205365044,0.00283822873190105,0.00209377439330862,0.00147061865520503,0.00117213900269452,0.000980120846018944,0.00112165299188835,1
"VP_03313",0,0.170341024760432,0.339186916188794,0.239059964227354,0.117202688941541,0.0511326259076407,0.0279976736003449,0.0165346386817409,0.010996013632041,0.00819306101692691,0.00578693322165475,0.0043718581691646,0.0032031862140873,0.00238786117664644,0.00199613189820932,0.00160942236342259,1
"VP_03314",0,0.153221730275453,0.280562260698179,0.208536755152952,0.0992262440312486,0.0568351393522453,0.044287643287695,0.0354091131212368,0.0282260312354987,0.0225612055551739,0.0178506547909535,0.0143614193222127,0.0119837937824107,0.0100267052636374,0.00846132949044902,0.00844997464065372,1
"VP_03315",0,0.120383299693058,0.290916899392934,0.238663531286734,0.145163549177651,0.0791021315656193,0.0469070423426638,0.0266718906370854,0.0170791146081398,0.0114152974950976,0.00796078359149214,0.00497176174236984,0.00405046831665174,0.00283060789065338,0.00208201622182342,0.00180160603802612,1
"VP_03316",0.0115580557004537,0.230834317609673,0.265249429719632,0.166190345685094,0.10574412431417,0.0679393271703033,0.0411121882203891,0.0286345890885668,0.0210641015896095,0.0154110809432717,0.011540309055058,0.0088934906307627,0.00699944239155098,0.00610094086908736,0.00535131545689002,0.0073769415554878,1
"VP_03317",0.00638643780012273,0.249958320748453,0.280125241161468,0.172102913986379,0.0966829984017866,0.0591553361751388,0.0370021464408422,0.0256028884089403,0.0200434181627979,0.014960940263088,0.0110217849320493,0.00816093950876899,0.00613857633946974,0.00459962145754902,0.00382567251043894,0.00423276370270744,1
"VP_03318",0.00384807655800866,0.454532409879896,0.312325201826063,0.108574348837861,0.0539344142908846,0.030755218846044,0.0150214206001135,0.00777359687488521,0.00423665987962461,0.00263521161919333,0.00178539924227093,0.00133327488186589,0.00107803353788257,0.000805603890662096,0.000732016837797078,0.00062911239694723,1
"VP_03319",0.00174339754842602,0.136064579804664,0.217779620430371,0.184388101137223,0.140741913792155,0.106262057959553,0.0658594680612883,0.0412694537716886,0.0274724341383785,0.01870279728447,0.0137225578670999,0.0110533580485778,0.0086157437047328,0.00771563297516482,0.00724538860930265,0.0113634948669043,1
"VP_03320",0.756274996247248,0.240937293179455,0.00260229724582217,0.000176725747758712,2.89585990548985e-06,2.89585990548985e-06,2.89585990548985e-06,0,0,0,0,0,0,0,0,0,1
"VP_03321",0,0,0.253480330358365,0.308284396057893,0.178760301774479,0.0913180696683041,0.0478582668249935,0.0309337015465808,0.0232858506308779,0.0177625094642756,0.0134692782326257,0.0103645703379631,0.00800875330859792,0.00635114330898556,0.00526567785227752,0.00485715063378128,1
"VP_03322",0,0,0.114134950304114,0.285034083064292,0.243398766749523,0.122728319987578,0.0671367851998683,0.0425358951153075,0.0305699058463059,0.0230081595643052,0.0179531755642366,0.0142925070675998,0.0116701243556185,0.00976284550058974,0.00860979243407902,0.00916468924658267,1
"VP_03323",0.0011681790632136,0.480027592417432,0.312102850222777,0.100752385182648,0.0452035838791619,0.0242754504671632,0.0124125621415737,0.00735950073889372,0.00457057471931053,0.00313382976502871,0.00230747854784036,0.00181747848176193,0.00148021626237351,0.0012776267616349,0.00113109361272593,0.000979597736460785,1
"VP_03324",0,0.0680864509385128,0.231583854159061,0.262023184429236,0.157427497997814,0.107599062502302,0.065579947661121,0.0377881152004944,0.0217438577725722,0.0137208134617449,0.00919861735331688,0.00685267962651456,0.00520313660080579,0.00434116531103275,0.00396360550405143,0.00488801148142133,1
"VP_03325",0.0240630718269652,0.150499567998916,0.20227345042424,0.173018909099355,0.137955378471,0.10548962884095,0.0658369942005765,0.0436082458355632,0.028791400340396,0.0187607875919231,0.0131623480155056,0.00994353898314737,0.0073957880684323,0.00600765381448668,0.00490689621145343,0.00828634027708833,1
"VP_03326",0,0.181843691978966,0.389088131442581,0.297711313790895,0.0965614209067086,0.019734792848613,0.0067675429435203,0.00328332611308894,0.00210208595361114,0.00124611854648461,0.000717185989982387,0.00032727412509343,0.000237912484311522,0.00012553428504271,0.000130508395200324,0.000123160195900148,1
"VP_03327",0,0.0308153781140536,0.271136981949895,0.294792708359061,0.194398721773974,0.0919053411237173,0.0456574404217253,0.0239563221089967,0.0137662977285936,0.00918185126955093,0.00647314142229771,0.00466943314936943,0.00375139447909752,0.00318410753039336,0.00263048385224505,0.00368039671702831,1
